time,seconds_elapsed,z,y,x
1700516968599620000,0.0576201171875,-0.021900465711951256,0.0230186078697443,-0.23978114128112793
1700516968609629000,0.06762890625,-0.033053718507289886,0.017475537955760956,0.05382838100194931
1700516968619639000,0.07763916015625,-0.002826038049533963,-0.13117891550064087,0.07383937388658524
1700516968629648000,0.08764794921875,-0.018872534856200218,0.22845683991909027,-0.05047566443681717
1700516968639658000,0.097657958984375,-0.0017465443816035986,-0.2699902355670929,0.12766291201114655
1700516968649667000,0.1076669921875,-0.02927638776600361,0.16096191108226776,-0.2810952067375183
1700516968659677000,0.117677001953125,-0.05173269286751747,0.04637327790260315,-0.08359919488430023
1700516968669686000,0.12768603515625,0.021972665563225746,-0.09308448433876038,0.15167342126369476
1700516968679696100,0.137696044921875,-0.005150298587977886,0.022920414805412292,-0.05825929716229439
1700516968689706000,0.1477060546875,-0.0382988415658474,0.11790551990270615,-0.23492537438869476
1700516968699714800,0.15771484375,0.005182323511689901,-0.07207826524972916,0.06878577172756195
1700516968709725000,0.167724853515625,0.014121870510280132,0.041530415415763855,0.02633630484342575
1700516968719734000,0.177734130859375,0.038718294352293015,0.14984038472175598,0.14951948821544647
1700516968729744000,0.187743896484375,0.02678416483104229,-0.16786015033721924,0.09203115105628967
1700516968739756300,0.19775634765625,-0.011412221007049084,0.29307204484939575,-0.1625276356935501
1700516968749766400,0.207766357421875,0.02995908446609974,-0.030618885532021523,0.16388462483882904
1700516968759775500,0.217775390625,0.09877889603376389,0.050605930387973785,0.1839374154806137
1700516968769785300,0.227785400390625,0.001659998088143766,0.0071039581671357155,-0.10758152604103088
1700516968779794400,0.23779443359375,-0.016589846462011337,0.1629398912191391,-0.07148530334234238
1700516968789804500,0.247804443359375,0.04289492964744568,-0.14918413758277893,0.1928030401468277
1700516968799813400,0.2578134765625,0.012835031375288963,0.16980530321598053,0.03184984624385834
1700516968809823200,0.2678232421875,0.03524746373295784,-0.08885951340198517,0.15154670178890228
1700516968819832300,0.277832275390625,-0.02708381973206997,-0.0324857234954834,-0.13476574420928955
1700516968829842400,0.287842529296875,-0.02852802351117134,0.055810533463954926,-0.05648907274007797
1700516968839851300,0.297851318359375,0.01339199673384428,-0.04356957972049713,0.13557010889053345
1700516968849861400,0.307861328125,0.011101805604994297,-0.034833893179893494,0.029680514708161354
1700516968859870500,0.317870361328125,-0.05362206697463989,-0.061490803956985474,-0.22471368312835693
