time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1700516922999594500,-45.542405517578125,46.80565329614902,1.2123102052251031,36.9080826404201,-30.07563802130761,42.56075545374179,151.63168022746964,14.098268711986018,7.627603482996205,-51.12227302743882,1.1601907014846802
1700516968568684000,0.02668408203125,57.09377098083496,-1,-1,-30.076280499262328,52.848873138427734,-1,754.6016343497577,7.0471673011779785,-51.123478023907694,-1
1700516968612435000,0.07043505859375,57.115705490112305,-1,-1,-30.076408248345047,52.87080764770508,-1,798.5613636159517,10.884032249450684,-51.123873939021195,-1
1700516976515502800,7.9735029296875,58.49850911883181,6.113049651972659,67.92517007617012,-30.07565133368935,54.253611276424586,104.31318820666861,86.36958883636977,89.6131328259079,-51.12228475480294,4.222282886505127
1700516977520501500,8.97850146484375,46.829993608867085,4.921676870729041,30.160031838371587,-30.07565930881384,42.58509576645986,112.90811004004199,55.734323086915566,8.000998159894394,-51.12227126365719,7.153304100036621
1700516978470499300,9.928499267578125,46.82198559908835,3.729271938961768,18.05755944994497,-30.075693749598663,42.577087756681124,116.68578640718974,40.73845600800717,7.711804423974667,-51.122183717048316,7.153304100036621
1700516979420501200,10.878501220703125,46.82607939529923,3.450692633884116,14.890269268021912,-30.0756612136053,42.581181552892005,118.13794708251953,32.663145170061085,7.666914177346346,-51.12206643763873,9.175677299499512
1700516980370501600,11.828501708984374,46.81990926787948,3.5747598577790503,16.01229299285041,-30.07570341029448,42.575011425472255,118.13794708251953,28.168248549492077,7.657438485244204,-51.121975718101496,9.92146110534668
1700516981320501000,12.7785009765625,46.80895495821934,2.3634539327906405,7.054491171866737,-30.07571504484148,42.56405711581211,118.13794708251953,16.693704186108434,7.649233571998285,-51.12191003226727,11.553182601928711
1700516982270457300,13.728457275390625,46.82653698223192,1.6481033913122198,4.651156865588069,-30.075756147345203,42.581639139824695,118.4654769897461,14.259803807671146,7.5975587269633165,-51.12182477417379,11.977533340454102
1700516983220434700,14.6784345703125,46.810959619542594,1.437664153536796,4.110905898046968,-30.075808194729813,42.56606177713537,118.4654769897461,12.770895270100382,7.567123127955754,-51.12171404600254,11.977533340454102
1700516984170431500,15.628431396484375,46.759167001997284,1.5870019520056182,4.199481812612795,-30.075817800762422,42.51426915959006,118.4654769897461,14.753056514979518,12.202765713227572,-51.121731455399306,12.095599174499512
1700516985120430000,16.57843017578125,46.801849570574156,2.1995954766863495,7.260783162748416,-30.075832387423272,42.55695172816693,114.90643310546875,9.306002680281981,7.596345053819148,-51.12162889644213,12.095599174499512
1700516986070423000,17.528423095703126,46.7850190535343,3.571101980851655,10.170791775368127,-30.075845382472377,42.54012121112707,114.90643310546875,9.454405378556014,7.536139322690034,-51.12159665123517,3.1295433044433594
1700516987020420600,18.478420654296876,46.79172122906701,2.2013667719567933,23.62330947651298,-30.07584960296878,42.54682338665978,114.90643310546875,16.067899328102964,15.001932015453605,-51.12158613648328,3.1295433044433594
1700516988000408600,19.45840869140625,46.82780848456286,2.287628461308681,180,-30.075853602752368,42.58291064215563,114.90643310546875,17.401757983606068,18.615983800902022,-51.121576045212585,0.02477377839386463
1700516989000405200,20.4584052734375,46.82780849374831,2.557646373374729,180,-30.075853602752414,41.52317392267287,114.90643310546875,17.401757983606068,18.615983800902022,-51.12157604521259,0.02477377839386463
1700516990000405200,21.4584052734375,46.82316668331623,2.417860943678276,-1,-30.07586125782302,41.51854880154133,-1,9.376871083622605,11.362883892284595,-51.121567796737075,0.3615522086620331
1700516991000406300,22.45840625,46.836168435402215,2.1053795203285257,-1,-30.075864091085176,41.53156199771911,-1,9.65967773563516,12.317617089900866,-51.12156344178137,0.29927143454551697
1700516992000409300,23.458409423828126,46.88927187398076,1.1884912644158232,-1,-30.075865661386388,41.584665436297655,-1,9.766888075023722,17.874235593267034,-51.12156042355161,0.12584742903709412
1700516993000417800,24.458417724609376,46.91424835007638,0.307972206397111,-1,-30.075869560785886,41.60965860169381,-1,24.653149922497615,43.48900596880037,-51.12155313060447,0.010771602392196655
1700516994000416800,25.458416748046876,46.902886238880455,0.307972206397111,-1,-30.07587157197874,41.59829649049789,-1,26.045595176001154,46.5550811946594,-51.121549315114656,0.017575673758983612
