time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1700516283880310000,0.06331005859375,2.1981136643801142,-0.01512530025256808,-0.8891079654002431,0.03589871126289694,-0.4522058394962479,-0.06905181664496049,0.13689571908528714
1700516283890320100,0.073320068359375,2.1982114903257757,-0.015084341984749818,-0.8891183231270278,0.036263314442252885,-0.45213674414787497,-0.06937833512153742,0.13744379711410504
1700516283900330000,0.083330078125,2.198375786306209,-0.015233372318418424,-0.8891374819299271,0.03626208106207448,-0.4520477758260799,-0.0696806693779025,0.13812257542934966
1700516283910340000,0.093340087890625,2.198238815541244,-0.015124254937859388,-0.8891393723848949,0.035818498155911996,-0.4521562244164806,-0.06897134430074073,0.13675317587712663
1700516283920351000,0.10335107421875,2.198202682891713,-0.014855187601246714,-0.8891639834802069,0.03578345840767474,-0.45220302063085926,-0.06840436297669548,0.13549471992999215
1700516283930361000,0.113361083984375,2.1981878135834116,-0.015078205692861677,-0.8891415500431292,0.035633900149666595,-0.45219877518068285,-0.06867536916813635,0.13618147371535408
1700516283940371000,0.123370849609375,2.1981608048168035,-0.015178737868724975,-0.8891192874876691,0.03573853365951983,-0.4521920840642656,-0.06898440739738707,0.13682466055599396
1700516283950381000,0.133381103515625,2.1981290389394426,-0.015098257366153653,-0.8891447644089975,0.035208652393663976,-0.45225696388733294,-0.0682445338360551,0.13542872620520952
1700516283960391200,0.14339111328125,2.198048335985603,-0.014815201393305203,-0.8891523326667474,0.03536853115979337,-0.4523093470576549,-0.06786042922820096,0.13448363470171448
1700516283970401000,0.153401123046875,2.19785988705866,-0.015241591282617442,-0.8890831743176485,0.03487106149730471,-0.45238977217566706,-0.068135026726964,0.1353586526231214
1700516283980411100,0.1634111328125,2.1977250453535975,-0.015208605505172477,-0.8890443631105794,0.035161115772914066,-0.45243052178299853,-0.06837807801815313,0.13576061285551433
1700516283990421000,0.1734208984375,2.1977531802487293,-0.0155161562945634,-0.8890369726901934,0.0346592442438187,-0.4524264183815386,-0.06843164308983796,0.13613647622922412
1700516284000431000,0.18343115234375,2.1973980903916006,-0.015427945184000907,-0.888997076524018,0.03399494045226432,-0.4526468285172669,-0.06750593662491082,0.13439620125677967
1700516284010441000,0.19344091796875,2.1970820370191615,-0.014909423455822959,-0.8889798509174619,0.03412880538092376,-0.45282977332001245,-0.06661687155459436,0.13233085438749426
1700516284020446700,0.20344677734375,2.1968001507396755,-0.01521846805735193,-0.8889145104176034,0.03337028734177419,-0.452983974761455,-0.06636984495558311,0.13216612192518506
1700516284030456800,0.213456787109375,2.196560936432897,-0.0155831834788791,-0.8888483596138546,0.03270397772056612,-0.4531064591194656,-0.06633540879580131,0.1324326914154225
1700516284040467700,0.2234677734375,2.1961720148853203,-0.01581792978011559,-0.8887873231408988,0.031469358145375916,-0.45335161200018403,-0.0654151592959376,0.13099682988284636
1700516284050477800,0.233477783203125,2.195936757459018,-0.01540359596477136,-0.8887701903007836,0.031729329115238424,-0.4534770588726674,-0.06487457655160168,0.1296504500364219
1700516284060487700,0.24348779296875,2.195737894887417,-0.015772167383753748,-0.8887120960693251,0.031074965480844378,-0.4535799023684643,-0.06486373200004848,0.12996379469445307
1700516284070497800,0.253497802734375,2.195686902077056,-0.015780159687120703,-0.8886827035351438,0.03148481218414861,-0.45357117819857506,-0.06532365334963208,0.13079142919470496
1700516284080507600,0.263507568359375,2.1957704929094874,-0.01629892577817047,-0.8886590364101636,0.031098854041147195,-0.4535129596688253,-0.06591914543206259,0.13232869741487127
1700516284090517800,0.273517822265625,2.1954718779427416,-0.016454686720047365,-0.888620499655985,0.030014928556586735,-0.45371331662208564,-0.065016604772687,0.13085471360846604
1700516284100527900,0.28352783203125,2.195360870274583,-0.016049297294121495,-0.8886440044656535,0.029942717249493062,-0.4538063650530554,-0.06413971977899802,0.1289181052894255
1700516284110537700,0.293537841796875,2.1951850042874947,-0.01628435945959238,-0.8885980842355233,0.029471228954886276,-0.4538977856674803,-0.06407015474069651,0.12900563365568896
1700516284120547800,0.3035478515625,2.194974404025497,-0.0165386142220283,-0.8885324993104626,0.029233831489356682,-0.45398574506917144,-0.06429124849400568,0.1296290538238433
1700516284130557700,0.3135576171875,2.1949199532497943,-0.016699886112105575,-0.8885355204779282,0.028430766266720413,-0.45405397361147365,-0.06372423752572529,0.12876331734834018
1700516284140567800,0.32356787109375,2.194968777154905,-0.01643256185190124,-0.8885688001586588,0.028607751919410052,-0.45404375801084473,-0.06340025754990676,0.12794195027013655
1700516284150578700,0.33357861328125,2.194950966209072,-0.016469851682678536,-0.8885661093627332,0.028477030139946284,-0.4540579235539216,-0.06332881763427858,0.12784821435673785
1700516284160588800,0.3435888671875,2.1951602246142246,-0.016179228567399163,-0.888608951538651,0.029357062947253817,-0.4539271089973495,-0.06373879924549701,0.12831796280740027
