time,seconds_elapsed,z,y,x
1700516283880310000,0.06331005859375,-1.2098135966569183,0.7132628358900547,-0.6237114520415663
1700516283890320100,0.073320068359375,-1.0944073483228682,0.3087298490852117,0.13098905392382293
1700516283900330000,0.083330078125,0.07319967624545097,0.0970021382458508,0.1271436305420473
1700516283910340000,0.093340087890625,0.6762877347141504,-0.08703706294000148,0.22595446217767892
1700516283920351000,0.10335107421875,1.8030986385136842,-0.3976414737254381,-0.31216124830599873
1700516283930361000,0.113361083984375,-1.5264491043001411,-0.328420053461194,0.07763309211563318
1700516283940371000,0.123370849609375,-1.0084002129524945,1.4273914948292077,0.03355217752251774
1700516283950381000,0.133381103515625,1.0495096374541522,0.3473614852964878,-0.27605646369121967
1700516283960391200,0.14339111328125,1.3330676358819007,-1.9306278708398341,0.7258166125148534
1700516283970401000,0.153401123046875,-1.653784859880805,0.7342419110327959,-0.5392860329046845
1700516283980411100,0.1634111328125,-0.8976987813085318,0.37452830916345115,0.15432948790304363
1700516283990421000,0.1734208984375,0.14719079512953756,0.2180678736463189,0.16505601256806401
1700516284000431000,0.18343115234375,0.705466482925415,-0.2369812484309077,0.2794666739935055
1700516284010441000,0.19344091796875,1.6994629074722527,-0.42165684782415624,-0.4246236252078786
1700516284020446700,0.20344677734375,-1.400267194929719,-0.1925171066738665,0.13924082250576467
1700516284030456800,0.213456787109375,-0.9712374802500009,1.4925994416683912,0.111608463486284
1700516284040467700,0.2234677734375,0.4564437913060188,0.25729835253357886,-0.2738919791337103
1700516284050477800,0.233477783203125,1.426533855086565,-2.072632349372655,0.6126739251986145
1700516284060487700,0.24348779296875,-0.6082867961555719,0.5179482074521482,-0.49829756790157403
1700516284070497800,0.253497802734375,-0.8451450027287006,0.19305194420292973,0.09854721226338296
1700516284080507600,0.263507568359375,-0.6430483129352331,0.3335430955633521,0.17059424787499008
1700516284090517800,0.273517822265625,0.6023585751503706,-0.2754465881645679,0.13408300135117024
1700516284100527900,0.28352783203125,2.2518998061120508,-0.31582594482600684,-0.3698668932236731
1700516284110537700,0.293537841796875,-1.0158604658305643,-0.48930268933475013,0.003576324116811156
1700516284120547800,0.3035478515625,-1.2007844870269297,1.6498441594310105,0.04481293692840263
1700516284130557700,0.3135576171875,0.6786351746231317,-0.1693399369649589,-0.13849931995607911
1700516284140567800,0.32356787109375,0.9893664266586303,-2.012184748803079,0.5958179944004863
1700516284150578700,0.33357861328125,-0.3479407464891672,0.6046636372223496,-0.8047193957727402
1700516284160588800,0.3435888671875,-0.8660738089889287,0.31669118335321544,0.000022102233953773973
1700516284170598700,0.3535986328125,-0.8932494006842374,0.2894546552509069,0.18801924726534633
1700516284180608800,0.36360888671875,0.9679612350583076,-0.7231289808660745,0.04555277724396437
1700516284190619000,0.373618896484375,1.9434604644060134,-0.11630641204416751,-0.3913660467177629
