time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1700516898227627500,0.06262744140625,2.1726813816764055,0.005433430843128296,0.883942584895671,0.04570163106167449,0.46378690787439647,0.05931032301205627,0.11011615055448133
1700516898237638400,0.072638427734375,2.172462594411546,0.0048184017166266494,0.8839271253656739,0.04615113943839668,0.4639118527458936,0.05861317244783949,0.10830176608828188
1700516898247649500,0.0826494140625,2.172303301643476,0.004891916477680374,0.8838948499982346,0.04584037718722332,0.46399797582873875,0.058411006002247176,0.10800792925621067
1700516898257660400,0.092660400390625,2.172540051379336,0.004797425049850014,0.8839502647924191,0.046038581881392746,0.4638875899142438,0.05845759873860058,0.1080080280239794
1700516898267670300,0.102670166015625,2.172812308437864,0.004624609418632609,0.8839886625095247,0.047188105654699095,0.46369955366319177,0.05937506842001737,0.1094812116915329
1700516898277681700,0.112681640625,2.1727261000214573,0.0057823436237740946,0.8839488623429113,0.04496567609266256,0.46378653782248547,0.059187075295469654,0.11022329347051332
1700516898287692500,0.122692626953125,2.172447055441846,0.004608354769162779,0.8839301394139657,0.04645978755719609,0.463916940044644,0.05854441384198659,0.10798386707301877
1700516898297703400,0.132703369140625,2.17259731604913,0.004479066152019863,0.8839648013881853,0.04676687037706284,0.46384040069261134,0.05863651057212408,0.10803037312500353
1700516898307713500,0.142713623046875,2.172959685824731,0.004945504697020591,0.884015531181536,0.04661797542827291,0.4636440080731562,0.05938207814411277,0.10979573282668632
1700516898317724400,0.152724365234375,2.173130579738429,0.004983416962468203,0.8840643068453475,0.046237669623367,0.46359207140086456,0.05905721284614977,0.10925854102850933
1700516898327735600,0.162735595703125,2.1728413007615512,0.004289979247474459,0.8840231352721526,0.04715292627229722,0.4637223876094929,0.058705168538780536,0.10798189727064887
1700516898337746400,0.172746337890625,2.17292314411198,0.004765787251430565,0.8840303533273538,0.046354589239648684,0.4636973274246182,0.05875773353024359,0.10851987865617141
1700516898347756300,0.18275634765625,2.17308531512982,0.0042932891015963915,0.8840600492149965,0.04772411907434712,0.4635715573746843,0.059336431087183665,0.10911079800086544
1700516898357767700,0.192767578125,2.1732640038341504,0.004936713071608108,0.8840593645676273,0.04741408348000097,0.4634506149806854,0.06023480126430776,0.1113078234519343
1700516898367778600,0.202778564453125,2.173013431557258,0.005346875054064001,0.8840107343080208,0.04615285384629431,0.4636145974971434,0.05964841281053528,0.11064306157627642
1700516898377789400,0.21278955078125,2.1725465305748597,0.004448752040892215,0.8839391807762579,0.04726433503197472,0.46382959177309724,0.05910795351803241,0.10883734382614235
1700516898387799600,0.222799560546875,2.1724118542022315,0.005057690614766689,0.8838835593039228,0.04653338204386226,0.4638828890552149,0.05947193748224134,0.11004687039314805
1700516898397810400,0.232810546875,2.172496010107582,0.005539840664597377,0.8838749628167062,0.046187210462325226,0.4638230623193612,0.060019968750306504,0.1114700099150333
1700516898407821300,0.2428212890625,2.1721676530687173,0.0054873862413624495,0.8838212553762216,0.04567273427255127,0.46401231985187,0.059351341680899464,0.11022746102169868
1700516898417832700,0.252832763671875,2.1716017535074115,0.005118564775141379,0.8837046138453798,0.04617207642866782,0.46426372333930943,0.05915359560278481,0.10952015021876475
1700516898427843600,0.262843505859375,2.1715088217971137,0.0057624147580844975,0.8836670004467216,0.04508568469515431,0.46432117513758353,0.05920587026281739,0.11021074527818753
1700516898437853700,0.272853759765625,2.1713760154663566,0.005303385880410754,0.8836270722034549,0.04649182300667755,0.46432234913863135,0.059831344428143265,0.11088926993291566
1700516898447864600,0.282864501953125,2.171320123157768,0.006592554617652269,0.8835693467544133,0.04464426499506462,0.4643558293175465,0.06029343694458589,0.1129091984254349
1700516898457875500,0.29287548828125,2.1708908578784696,0.006065776471385208,0.8835064338128477,0.04489350779279501,0.4645802833890562,0.05953783062215689,0.111068412525734
1700516898467886300,0.30288623046875,2.170634160893989,0.0054514647068535935,0.8834702988098425,0.045718473723599405,0.46469444229989343,0.0592420639947153,0.10996522773138359
1700516898477896400,0.312896484375,2.1707360143327468,0.005936932826492063,0.8834605949737038,0.04551609681853176,0.4646161484961798,0.05994953659453388,0.11167487294801932
1700516898487907300,0.3229072265625,2.1709505076903266,0.006342198063914267,0.8834891962203727,0.045126338013821654,0.46450942767578396,0.06031240750996401,0.11270117098131123
1700516898497918700,0.332918701171875,2.1707289919618407,0.005785114556639847,0.8834702692279285,0.04555342880432827,0.4646314745882537,0.05970205372869222,0.11109425022090627
1700516898507929600,0.3429296875,2.170563210372223,0.005780660028184395,0.8834322517325599,0.04556261607548678,0.4647050343120472,0.059693600092178396,0.11107134418682364
1700516898517939500,0.352939453125,2.1705719749564008,0.006022291074621387,0.8834208365062545,0.045366962296836975,0.4646916586113713,0.059941919582220005,0.11173726387868452
1700516898527950600,0.36295068359375,2.170595234163473,0.005812227653416402,0.8834032133345805,0.046561321136351,0.464613623204319,0.060820652100290994,0.11310016805522019
1700516898537961500,0.37296142578125,2.17059998656049,0.007024876803512998,0.8833719504946266,0.044502969489977846,0.4646439175785766,0.060916148700356956,0.11440074068219307
1700516898547972400,0.382972412109375,2.170302738238301,0.0058077929155488225,0.8833615816088707,0.04581617109240819,0.46479944151633323,0.05999987754382806,0.11163381225854463
1700516898557982500,0.392982421875,2.170251676483408,0.0057895590496484075,0.8833515766579093,0.045810209711706476,0.4648244557248194,0.059956032353069025,0.11153789314680626
1700516898567993300,0.402993408203125,2.1704869374395463,0.006150125862201943,0.8833726386817722,0.045895278679743266,0.46467758552504873,0.060741959840357254,0.11327329853524705
1700516898578004500,0.41300439453125,2.170701073400525,0.006315147849584934,0.8834236149596076,0.04543595260326043,0.46460009372648525,0.060576648218213354,0.11313893619492212
1700516898588015600,0.423015625,2.1705618980438146,0.005441202917315499,0.8834302521270079,0.046446102364649015,0.4646741570554326,0.05999476082328398,0.11128872572888347
1700516898598026500,0.433026611328125,2.170691747246643,0.0057449495575113176,0.8834489296615662,0.04603273901947006,0.46461674360875604,0.06013538247327904,0.11182438735243559
1700516898608036600,0.44303662109375,2.1709262669157625,0.005510147445672565,0.8834960822083111,0.046807151138152585,0.4644783276736879,0.06053204064347558,0.11231431233653762
1700516898618047500,0.453047607421875,2.171216182109832,0.005589393177049828,0.8835371615544215,0.04735990488894674,0.4642998288967969,0.061289262311554,0.11373805754297615
1700516898628058400,0.463058349609375,2.1713229545183257,0.006203071635835935,0.8835608119741512,0.04587827103751696,0.46430184093057514,0.060874488587791084,0.11357684739118858
1700516898638069500,0.473069580078125,2.171168714052022,0.005004237016074842,0.8835758015972488,0.04733003407563416,0.46438233255567957,0.06014824281970757,0.11116765369233254
1700516898648079400,0.483079345703125,2.171229693850991,0.0053926600645403415,0.883574240218426,0.046845015033931625,0.4643523550724946,0.06036851697874746,0.11192184033218038
1700516898658090200,0.49309033203125,2.171590551877737,0.005583339982997961,0.8836293600015294,0.04719240228128904,0.4641465397505766,0.0611217084755562,0.1134440204587733
1700516898668101000,0.50310107421875,2.1718094142722824,0.005604064627366128,0.8836965590754826,0.046646325573364934,0.4640881290390297,0.060590959343776195,0.11252692913758551
1700516898678112000,0.513112060546875,2.1715207285535345,0.004799999470616207,0.8836621235163467,0.047662077561491205,0.4642214446897053,0.06013741663668007,0.11096643154931189
1700516898688122000,0.5231220703125,2.1716677271902545,0.005405031079587213,0.8836751806489705,0.04680457053143913,0.46415929363144315,0.0603749176174241,0.11195494897775622
1700516898698133200,0.53313330078125,2.171785334363904,0.004965727999978915,0.8836981717851328,0.0479920813853641,0.46406230663856385,0.060819082583110584,0.11233636018051052
1700516898708144000,0.54314404296875,2.1720735402012825,0.00542620153449045,0.883732666344064,0.04779639962227921,0.4639020802048599,0.06149877481396977,0.11397802583775944
1700516898718155300,0.5531552734375,2.172026531671344,0.005659861274856669,0.8837373418444001,0.04677423086863428,0.4639763260630201,0.060846251612866636,0.11303685708789574
1700516898728165000,0.5631650390625,2.171746946147787,0.004664288068422736,0.8837189165502962,0.047848460764074466,0.464120735750006,0.06009311642730737,0.11076679907243596
1700516898738176000,0.573176025390625,2.1717693950324213,0.005185070239547744,0.8837056620167465,0.04712995389031315,0.4641118708420889,0.06031235964325037,0.11164142108075681
1700516898748187100,0.583187255859375,2.1719994017950515,0.005529881340812248,0.8837348188438202,0.04698479143469596,0.463985766842321,0.060823547752539654,0.11287487861624015
1700516898758198000,0.593197998046875,2.171987576254123,0.005377974022364874,0.8837575582727247,0.04660524517514524,0.46403447791566865,0.06012992127834867,0.1115025806525659
