time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1700516695030517200,0.056517333984375,1.8231512382141952,0.01810175031349561,0.7896551008967142,0.05034658575405375,0.6098956960969664,0.06437720169354584,0.1240699948014825
1700516695040527400,0.06652734375,1.8233047695402484,0.01818816050356508,0.7897007014688987,0.0500460801645483,0.6098473838846401,0.06425182574370161,0.12398080703267775
1700516695050537500,0.076537353515625,1.8233312189216866,0.018334127309587903,0.7896947021933847,0.050515039616044505,0.6097902889556173,0.0648222086374098,0.12506523090388608
1700516695060547300,0.08654736328125,1.8232576425985023,0.018749900738314194,0.7896524551198084,0.05025923713841946,0.6097979130043389,0.06514542456051572,0.12608560007224984
1700516695070557400,0.096557373046875,1.8233180648366942,0.01830757380862127,0.7896976731685428,0.050082752442806064,0.6098281883114953,0.06443596075667647,0.12441956452553699
1700516695080567300,0.1065673828125,1.8229930805278736,0.01827430787797546,0.789604137468621,0.04983181525499392,0.6099779509555603,0.06417278057285287,0.12395320313129515
1700516695090578400,0.116578369140625,1.8228718432688564,0.018660143350784628,0.7895478034086557,0.04968948935957591,0.6099997553047846,0.06454720225817517,0.1250169682991324
1700516695100588300,0.12658837890625,1.823114965962706,0.01853026066078986,0.7896208710756527,0.050308958376290035,0.6098721023566948,0.06489599898497955,0.12541718100955127
1700516695110598400,0.136598388671875,1.8230751190555539,0.018385692195356018,0.7896220415308718,0.049897414324257955,0.6099303021341498,0.06437351234724178,0.12441015618284369
1700516695120608300,0.146608154296875,1.822952229333726,0.018341796505246973,0.7895898661401366,0.04968716863768103,0.609997949203074,0.06413995044364168,0.12398282084389958
1700516695130618400,0.156618408203125,1.8231681419914705,0.018371968634392402,0.7896574278480321,0.049388820555090515,0.6099298364076474,0.0639471249330757,0.1237192436676992
1700516695140628200,0.166628173828125,1.82308513946829,0.01860738285836069,0.7896126893762877,0.0499043517170286,0.6099049727599017,0.06466481591818521,0.125144181947785
1700516695150639400,0.176639404296875,1.8231438347825035,0.018845568618200643,0.7896247180378423,0.049309623666066726,0.6099004565273607,0.06449079504011673,0.12516142120845866
1700516695160649200,0.186649169921875,1.823190640307388,0.018133244937747713,0.789677343851978,0.04938957613912871,0.609943158884426,0.06364173807165878,0.12294285318706795
1700516695170659300,0.196659423828125,1.8229688504259094,0.017874829555841076,0.7896231026942393,0.049471715493185936,0.6100498020338475,0.06336502155552928,0.12218181187621488
1700516695180669200,0.206669189453125,1.823075105903082,0.01802163940644034,0.7896470563407854,0.04949635036965773,0.6099921737941956,0.06357918909309884,0.12270403636668314
1700516695190679300,0.21667919921875,1.8230756135312343,0.017871829315393717,0.7896561043186925,0.04943494562714867,0.6100101376883316,0.06333657530965259,0.12213564629842735
1700516695200689400,0.226689453125,1.8227397923678608,0.017717446560145338,0.7895689212646727,0.048917067461625434,0.6101931105794319,0.06270043791718816,0.12092928930643175
1700516695210700300,0.2367001953125,1.822646796403255,0.017559692099644756,0.7895471933472231,0.04907425493465284,0.6102339269996867,0.06262076154224017,0.12060731502407877
1700516695220710400,0.24671044921875,1.8227323909079876,0.017646352172978837,0.7895678362295074,0.04913249263454906,0.6101880291390437,0.06278374061953546,0.12097408482722173
1700516695230720300,0.25672021484375,1.8224588951191936,0.01833946207310485,0.7894442607975721,0.04937779656478229,0.6102157808107357,0.06386070391418303,0.12352488310354946
1700516695240730400,0.26673046875,1.822399938680891,0.018656425040548055,0.7894159512408627,0.048813081321342384,0.6102483904539463,0.06380636484909968,0.1238258220746834
1700516695250740200,0.276740234375,1.8222426256597821,0.018059206839377333,0.7893975647718161,0.04908620017451165,0.61034779449505,0.06325271660892384,0.12221186873491645
1700516695260750300,0.286750244140625,1.821868661336347,0.01806282166116155,0.7892829019935469,0.04916574699948925,0.6104908137718226,0.0633033947679235,0.1222875058338275
1700516695270761500,0.296761474609375,1.8219086003919558,0.01832236142389468,0.7892779407200285,0.049400713669986274,0.6104345839071126,0.0638297282414057,0.12344125466914313
1700516695280771600,0.306771484375,1.8218872481462478,0.018383247822977858,0.7892742549842953,0.04890790735043217,0.6104711600003984,0.06350659672624807,0.12300306199103495
1700516695290781200,0.31678125,1.8216550696119291,0.018058871547784176,0.789219194468521,0.04909074005408294,0.6105811318921021,0.0632267943093399,0.12215598890694886
1700516695300791300,0.326791259765625,1.8216192712582846,0.0179323295877458,0.7892144967115137,0.049144585362603466,0.6106033911197102,0.06310620322834114,0.1218087401754761
1700516695310801200,0.33680126953125,1.8217327648394257,0.017917660264848062,0.789241909977588,0.04977905906184272,0.6105162759082219,0.06360831051587812,0.12258955479821253
1700516695320811300,0.346811279296875,1.8215725885709462,0.018644102709950972,0.7891542621346774,0.04971540662249717,0.6105162095953535,0.06448166131726646,0.1248611943592475
1700516695330822400,0.356822509765625,1.8218018935406939,0.018218642698128062,0.7892448027552981,0.04991560619249317,0.6104511711076597,0.0641093292955772,0.1237547404825147
1700516695340832500,0.36683251953125,1.8215866431445311,0.017797041922566655,0.7892008318052768,0.05004040689706406,0.6105676868395734,0.06365835296036979,0.12251732531102512
1700516695350842400,0.37684228515625,1.8216285787660407,0.01805275369135738,0.7891998518170128,0.05002817152282588,0.6105278518118785,0.06397895867517134,0.12334027512545898
1700516695360852500,0.3868525390625,1.8215731901202896,0.018466164086011,0.7891630686838493,0.04981356643699357,0.6105259430046046,0.06433286673018852,0.12440705165366589
1700516695370862600,0.396862548828125,1.8214358390399132,0.018369830815166837,0.7891335680783943,0.04926305434471276,0.6106276134221398,0.06375519426785313,0.12336969114439154
