time,seconds_elapsed,z,y,x
1700516042470596900,0.019596923828125,-0.00033396040089428425,-0.00905661191791296,0.006097307428717613
1700516042480605700,0.029605712890625,0.026618294417858124,0.0057156761176884174,0.19263362884521484
1700516042490614500,0.039614501953125,-0.028669727966189384,0.04006406292319298,0.17055575549602509
1700516042500624600,0.049624755859375,0.019812587648630142,-0.04652941972017288,-0.04059296473860741
1700516042510633700,0.0596337890625,-0.03317313268780708,0.0497417226433754,-0.23045344650745392
1700516042520643600,0.0696435546875,0.007897604256868362,-0.10640233755111694,-0.14674443006515503
1700516042530652700,0.079652587890625,0.04568732529878616,-0.004236556589603424,0.009909622371196747
1700516042540661800,0.089661865234375,-0.020663999021053314,-0.023093601688742638,-0.09649218618869781
1700516042550672000,0.099671875,-0.02707049995660782,0.0999407097697258,0.03409644961357117
1700516042560680700,0.1096806640625,0.009052351117134094,-0.019331352785229683,0.11615882813930511
1700516042570689800,0.119689697265625,0.0345182940363884,0.04083957523107529,0.17131155729293823
1700516042580699600,0.12969970703125,-0.027333088219165802,0.04127420112490654,0.0339859314262867
1700516042590708700,0.139708740234375,0.024142354726791382,-0.0903855562210083,-0.1619979590177536
1700516042600717800,0.1497177734375,-0.03755376860499382,0.005313538946211338,-0.15742318332195282
1700516042610727700,0.159727783203125,0.002763562137261033,0.01047421246767044,0.005322593729943037
1700516042620736500,0.169736572265625,0.06269720196723938,-0.021830463781952858,0.11283174157142639
1700516042630746600,0.17974658203125,-0.03975912928581238,-0.0018679412314668298,-0.10799144953489304
1700516042640755700,0.189755615234375,-0.01967383548617363,0.06012485548853874,0.00711596617475152
1700516042650764800,0.199764892578125,0.012987437658011913,-0.0006918892613612115,0.06734947860240936
1700516042660774700,0.209774658203125,0.02359001524746418,0.03178296238183975,0.11904889345169067
1700516042670783700,0.21978369140625,-0.031194670125842094,0.03381761908531189,0.007735151331871748
1700516042680792800,0.229792724609375,0.03909999877214432,-0.07543110847473145,-0.12885358929634094
1700516042690802700,0.239802734375,-0.05251460522413254,0.054719436913728714,-0.15271736681461334
1700516042700811500,0.2498115234375,0.015361378900706768,-0.028663868084549904,-0.0375087596476078
1700516042710821600,0.259821533203125,0.0612788051366806,-0.05519987270236015,0.09741257131099701
1700516042720830700,0.269830810546875,-0.035837892442941666,0.03521684184670448,-0.08648721873760223
1700516042730839800,0.27983984375,-0.01417440827935934,0.07375464588403702,0.015209312550723553
1700516042740849700,0.289849609375,0.002703907433897257,-0.016324644908308983,0.052916478365659714
1700516042750858800,0.299858642578125,0.03970400243997574,-0.0026138925459235907,0.13225418329238892
1700516042760867600,0.30986767578125,-0.03154940530657768,0.07832889258861542,0.039257656782865524
1700516042770877400,0.31987744140625,0.03428446874022484,-0.08835356682538986,-0.12247638404369354
1700516042780886500,0.329886474609375,-0.05588030815124512,0.051959604024887085,-0.1546148806810379
1700516042790895000,0.33989501953125,0.01629854552447796,-0.019541211426258087,-0.023188143968582153
1700516042800905200,0.3499052734375,0.0675838366150856,-0.05639030411839485,0.10718531161546707
1700516042810914300,0.359914306640625,-0.04188992455601692,0.06064204126596451,-0.10847800970077515
1700516042820924200,0.369924072265625,-0.013803429901599884,0.06318349391222,-0.002448244020342827
1700516042830933200,0.379933349609375,0.0014751249691471457,-0.027829766273498535,0.0542062483727932
1700516042840942300,0.3899423828125,0.02954191341996193,0.03556598350405693,0.1348840445280075
1700516042850952400,0.399952392578125,-0.024204405024647713,0.06157121807336807,0.03653910383582115
1700516042860961500,0.40996142578125,0.027846811339259148,-0.10202756524085999,-0.13623373210430145
1700516042870970400,0.419970458984375,-0.04970630258321762,0.074605792760849,-0.14783845841884613
1700516042880980200,0.429980224609375,0.02346724271774292,-0.015593074262142181,0.01002307329326868
1700516042890989300,0.4399892578125,0.05772028863430023,-0.06548260152339935,0.09769220650196075
1700516042900999400,0.44999951171875,-0.04651184007525444,0.05225308611989021,-0.1120157539844513
1700516042911008300,0.46000830078125,-0.012575979344546795,0.057141583412885666,0.025014540180563927
1700516042921017300,0.470017333984375,0.010008691810071468,-0.027002323418855667,0.0911024808883667
1700516042931027500,0.48002734375,0.022059496492147446,0.06877586990594864,0.17513826489448547
1700516042941036300,0.490036376953125,-0.014540593139827251,0.013392770662903786,0.008861402049660683
1700516042951045400,0.50004541015625,0.01642690971493721,-0.10503427684307098,-0.13544172048568726
1700516042961055200,0.51005517578125,-0.046960849314928055,0.05931738391518593,-0.11760971695184708
1700516042971064300,0.520064208984375,0.03196219354867935,0.01847115345299244,0.04254905879497528
1700516042981073400,0.530073486328125,0.05311914533376694,-0.10958828032016754,0.03385969623923302
1700516042991083300,0.540083251953125,-0.042578354477882385,0.04735606536269188,-0.16140487790107727
1700516043001092400,0.55009228515625,-0.004087952431291342,0.020592626184225082,-0.00672235107049346
1700516043011102500,0.5601025390625,0.013583719730377197,-0.04757923632860184,0.07116153091192245
1700516043021111300,0.570111328125,0.018140921369194984,0.09519735723733902,0.18520580232143402
1700516043031120400,0.580120361328125,-0.007005178835242987,-0.03398246690630913,0.00452710734680295
1700516043041130200,0.590130126953125,0.008157528936862946,-0.06160983443260193,-0.12943042814731598
1700516043051139300,0.600139404296875,-0.04638640582561493,0.042155977338552475,-0.11829015612602234
1700516043061148400,0.6101484375,0.05670349299907684,0.02467232383787632,0.06531082838773727
1700516043071158500,0.620158447265625,0.028534172102808952,-0.11177979409694672,-0.03723365440964699
1700516043081167000,0.6301669921875,-0.04134264588356018,0.03575826436281204,-0.13107545673847198
1700516043091177200,0.64017724609375,-0.00535348616540432,-0.0007193197961896658,0.0428614467382431
1700516043101186300,0.650186279296875,0.026742132380604744,-0.02809208817780018,0.13170823454856873
1700516043111195400,0.6601953125,0.01744716800749302,0.12237677723169327,0.15191416442394257
1700516043121205200,0.670205322265625,-0.01637418009340763,-0.13564011454582214,-0.08353856950998306
1700516043131214300,0.68021435546875,0.014731807634234428,0.11398489028215408,0.03478061780333519
1700516043141223400,0.690223388671875,-0.039499737322330475,0.018088456243276596,0.12790895998477936
