time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1700516042515638800,0.064638671875,2.1922698967312915,-0.00669813106484155,-0.8887443429806803,0.031730700090208654,-0.4558643499286723,-0.04771139381723137,0.09103904583004484
1700516042525647600,0.074647705078125,2.192372452002788,-0.006737095466078091,-0.8887875764516449,0.0309342090377659,-0.4558611584266693,-0.04692295086138009,0.08967155819148505
1700516042535657700,0.08465771484375,2.1927605565535573,-0.006848005533986453,-0.888876545308715,0.03061411065856821,-0.4556978709924061,-0.046808070835929645,0.08957417117424699
1700516042545666800,0.094666748046875,2.1926303205983864,-0.006728425410996731,-0.8888581176252005,0.03052768449515742,-0.4557697839515904,-0.04647491282867132,0.08886936508735815
1700516042555675600,0.104675537109375,2.192323467820849,-0.006507530978077813,-0.8887855668152044,0.0311923113492567,-0.45588559608592955,-0.046756206492831104,0.08916396069925438
1700516042565685800,0.114685791015625,2.1923584167738466,-0.006859006284038519,-0.8887735191572498,0.03100770754811644,-0.45585410373973184,-0.047239348413649275,0.09034643450419388
1700516042575694800,0.12469482421875,2.1925474822225053,-0.007029019492935483,-0.8887911912395858,0.0314445793352509,-0.4557317040787308,-0.04805592571944049,0.09195961670990731
1700516042585703700,0.13470361328125,2.192378291196957,-0.007033645414711921,-0.8887476908990395,0.03161290042168433,-0.455797125762205,-0.04824009875982137,0.09228933737319284
1700516042595713500,0.144713623046875,2.1925371668373588,-0.0070780377102594525,-0.8888048795007014,0.030770557157965818,-0.4557714444199669,-0.04741496917065334,0.09086222081743836
1700516042605722600,0.15472265625,2.1922778273340007,-0.006778216743011808,-0.8887691693691901,0.030725511801399798,-0.4559121359550078,-0.04677045418624824,0.08943600039300982
1700516042615732700,0.164732666015625,2.1923006417308915,-0.006744166811628444,-0.888773671402025,0.030836047456255625,-0.4558983504542568,-0.04682603552590713,0.0895042595041809
1700516042625741800,0.174741943359375,2.1927498348188963,-0.0070286135569260794,-0.8888614382761867,0.030602669776243627,-0.4556898956855214,-0.0471461431099676,0.09034135108887459
1700516042635750700,0.184750732421875,2.19250824577538,-0.0068976777951308445,-0.8888181447878039,0.030536103971139192,-0.45581119175183005,-0.04680711024129358,0.08961399045217197
1700516042645760800,0.1947607421875,2.192271650166075,-0.00673731680441333,-0.88876525688152,0.03091878562189864,-0.45590713440968295,-0.04690160108655039,0.0896321768668175
1700516042655769900,0.204769775390625,2.192350655609365,-0.006952742897882477,-0.8887708474568982,0.030803719638445474,-0.4558621777411834,-0.04719846658052227,0.09035913745136374
1700516042665778700,0.21477880859375,2.1924484162652456,-0.00703956946731534,-0.8887762472967923,0.031163571037056022,-0.45579143676750516,-0.047764756787794,0.09144892337647438
1700516042675788500,0.22478857421875,2.192255185632435,-0.007019734518046666,-0.8887313448920505,0.031255416470144834,-0.45587390126955757,-0.0478167962763605,0.09152050803204087
1700516042685797600,0.234797607421875,2.192509986759283,-0.00705317007039721,-0.888806602158307,0.030560229920864723,-0.4557974193377697,-0.0471357162406315,0.09034154338486239
1700516042695806700,0.244806640625,2.192173811760123,-0.006582058094466932,-0.8887543834493253,0.030910950681773974,-0.45596273321617864,-0.046586669486004595,0.08892772230333094
1700516042705816800,0.25481689453125,2.1923045130733616,-0.006609004126268001,-0.888788372848151,0.030686184118864764,-0.4559150144295704,-0.04640006865218228,0.08862192975052251
1700516042715826000,0.264825927734375,2.1927536695450343,-0.006985281063855054,-0.88887782228519,0.030169732851063145,-0.45571589207481744,-0.046589396359543366,0.08930984846299826
1700516042725835800,0.274835693359375,2.192537932697164,-0.0067655565099438535,-0.8888383163512411,0.030393607773268657,-0.4558156733195446,-0.0463962403445829,0.08876171341592987
1700516042735844600,0.2848447265625,2.1923370286608757,-0.006562991415994223,-0.888792751866068,0.030906549367868102,-0.4558914785295438,-0.0465527538215881,0.08885238912147683
1700516042745853700,0.294853759765625,2.19236305110852,-0.006821359873557347,-0.888787950432846,0.030636668017558016,-0.4558760604023777,-0.046761465622594096,0.08946072496641652
1700516042755863600,0.304863525390625,2.192592463753029,-0.007041055268620209,-0.8888205000572951,0.030757121771054358,-0.45575038991115596,-0.047331163043738834,0.09067996701792114
1700516042765872000,0.3148720703125,2.1923948668990025,-0.006937915279106154,-0.8887709252605035,0.031185896925703442,-0.45582175539428244,-0.04758893396315994,0.09104194398725124
1700516042775881200,0.324881103515625,2.192601258295633,-0.007013720074211251,-0.888833445051207,0.030443218047521196,-0.4557662424803825,-0.0469358102783276,0.08995072104599307
1700516042785891300,0.334891357421875,2.192223074126713,-0.006546558628541347,-0.888771515943729,0.0307889111076054,-0.4559503166252536,-0.04638690906318906,0.08854017569138763
1700516042795900400,0.344900390625,2.19236066128774,-0.006575497792729401,-0.8888051170901341,0.03062860637728351,-0.4558957785669294,-0.04627482600572184,0.08836905641921024
1700516042805910300,0.35491015625,2.192855163093232,-0.006959737840573386,-0.8889037156569031,0.030129364177267748,-0.4556746667540244,-0.046500611257391106,0.08912984767672098
1700516042815919400,0.36491943359375,2.192586699111715,-0.006612253203540192,-0.8888558767364888,0.030548737360446016,-0.4557966068241699,-0.04626998789545804,0.0883974661076049
1700516042825928400,0.374928466796875,2.192376045954605,-0.006425983132151626,-0.8888103468457144,0.030940956028153117,-0.455882426023227,-0.04632596990231279,0.0883237804921372
1700516042835938600,0.3849384765625,2.1923876752873745,-0.006722080827264278,-0.888802156378188,0.03057986872588318,-0.4558754910065356,-0.0465077772898789,0.08891841498239292
1700516042845947400,0.394947509765625,2.1925473788156036,-0.0068064540590829165,-0.8888195504901725,0.031026111498086033,-0.4557727372041678,-0.047166624042732544,0.09017177490165135
1700516042855956200,0.404956298828125,2.1923971010262377,-0.006739430086830965,-0.8887807592569213,0.031361885026101835,-0.4558256602091175,-0.047395454358293426,0.09051589691521311
1700516042865966300,0.41496630859375,2.192558288881006,-0.006829163272508912,-0.8888346927163168,0.030525704135439154,-0.45579457880944607,-0.04666504273485124,0.08929904490726653
1700516042875975400,0.424975341796875,2.1922109430009313,-0.006317383745951118,-0.8887785792691741,0.031013212848165266,-0.45596007584941567,-0.04618588684509228,0.08797243138257482
1700516042885984500,0.434984619140625,2.1923950751967998,-0.006390875682817905,-0.8888182208767174,0.030901807028262528,-0.45587873317532585,-0.046215937769040816,0.08809597024743139
1700516042895994400,0.444994384765625,2.1928101220940075,-0.006773984271176051,-0.8888997187830433,0.03037982949202592,-0.45569446965998106,-0.046410768981380204,0.08879942959183339
1700516042906003200,0.455003173828125,2.192496391414435,-0.006458500263045858,-0.8888417963757063,0.03070951299944116,-0.455839318695931,-0.04614232110143746,0.08802816759946493
1700516042916013300,0.465013427734375,2.1923091602255145,-0.006356391810121716,-0.8887971068241883,0.031047593721721212,-0.45591143120913724,-0.04630391813126768,0.08821986791685069
1700516042926022400,0.4750224609375,2.19237968075056,-0.006738886569174249,-0.8887958309390221,0.03069719801478868,-0.45587121698008454,-0.046668103033147994,0.08921927799444107
1700516042936031200,0.48503125,2.1924857655487715,-0.006816278476355134,-0.8887961510485615,0.03132979036977583,-0.4557820843353894,-0.04751414357078713,0.09079896426996807
1700516042946041300,0.495041259765625,2.1923815554292894,-0.006848640051399007,-0.8887698648321264,0.031343593256962225,-0.45582541607970345,-0.04758691155205334,0.09095655780949118
1700516042956050400,0.505050537109375,2.1924748434043937,-0.006986984979104192,-0.8888079959123095,0.030402433761983,-0.4558270545135891,-0.04683311786053104,0.08974142008375939
1700516042966059500,0.5150595703125,2.1921527465106667,-0.00658481431941355,-0.8887526297341583,0.03079778351153688,-0.45597832992974763,-0.046467508587588274,0.0887176404821582
1700516042976069400,0.5250693359375,2.192422691618878,-0.006649546061955794,-0.8888079036596027,0.030839509415661555,-0.4558506566789962,-0.046651922733914095,0.08910947731146363
1700516042986078200,0.535078125,2.1928127562047286,-0.007036134889507163,-0.888891067079034,0.030043201080595716,-0.45569273150030654,-0.04655299756678752,0.08929232752908059
1700516042996088300,0.54508837890625,2.1925298008721907,-0.0066352112437132495,-0.8888484519095337,0.03029744995986479,-0.455834364889612,-0.04603753624324276,0.08800344828623102
1700516043006097400,0.555097412109375,2.192467461406581,-0.006552060178986,-0.8888365294249844,0.030429766624309573,-0.45586099931562324,-0.04601737595026316,0.08789061883932475
1700516043016106200,0.565106201171875,2.192585927492859,-0.006926392271882246,-0.8888485615906101,0.030010009209586703,-0.4558038888210814,-0.046292395828942616,0.0887243727359424
1700516043026116400,0.575116455078125,2.19265046166548,-0.006968612619471555,-0.8888386847428119,0.030761853479905184,-0.45572954293398843,-0.047198407907498616,0.09037813454893916
1700516043036125400,0.58512548828125,2.1925971432178786,-0.007102889114820821,-0.8888232948670522,0.030540075499958325,-0.4557559907867913,-0.047214644761140526,0.09052892487611762
1700516043046134300,0.59513427734375,2.192638522575697,-0.007107692942025812,-0.8888503914546658,0.029907332296928057,-0.4557728466271357,-0.04653525564898907,0.08932348055388498
1700516043056144100,0.60514404296875,2.1923324233238177,-0.006722185375294452,-0.8887981591093291,0.030279502928004232,-0.45591705785413467,-0.046177458346406866,0.08832921124773815
1700516043066153200,0.6151533203125,2.1927857638804,-0.006823644058401494,-0.8888928929941926,0.030301542908695824,-0.45570607801024754,-0.046420648168805104,0.08886202369339473
1700516043076163300,0.625163330078125,2.193036962790064,-0.007089037366008922,-0.8889526106773769,0.02952854549404864,-0.45561764491418455,-0.046104697966888,0.08854522178676752
1700516043086172400,0.63517236328125,2.19270100285707,-0.006706970876828897,-0.8888951966274979,0.029829660905069454,-0.45577863948664116,-0.04567449648680929,0.08742479263236395
1700516043096181500,0.645181396484375,2.1926163963285275,-0.006750424807773945,-0.8888701911027509,0.029930408781360905,-0.45580766300984665,-0.04586491937325543,0.08780248212274819
1700516043106191400,0.65519140625,2.192816794565604,-0.007094793217774108,-0.8888932381147979,0.029850943871494458,-0.4556974006113672,-0.0464573016475135,0.08917546439105387
1700516043116200400,0.665200439453125,2.1929220919640033,-0.00698660621980509,-0.8888985311696267,0.030772335956521343,-0.4556064690803924,-0.047258242523465756,0.09050535833126609
1700516043126209300,0.675209228515625,2.1927856040614544,-0.007243514025244685,-0.8888737620917964,0.02991023579798197,-0.45569703512100396,-0.046809656732580966,0.08993864976486649
1700516043136219100,0.68521923828125,2.19275740098829,-0.007054024243405518,-0.888864754002141,0.03048213107568302,-0.45569143114949373,-0.04706431200799367,0.09021887182546556
1700516043146228200,0.695228271484375,2.192467596106947,-0.007126689417251264,-0.88877890256871,0.031000616410205607,-0.45578559725594747,-0.04775715752682492,0.09151528020492758
1700516043156238300,0.70523828125,2.192815977433112,-0.007306104337436768,-0.8888507480955803,0.030783528383656573,-0.4556290055090492,-0.047886346466463774,0.09191474206495975
1700516043166247400,0.715247314453125,2.1929819092548337,-0.006997142436973782,-0.8889199743755082,0.030469861534295248,-0.45559615525545716,-0.0469513733426714,0.0899690953268871
1700516043176256500,0.725256591796875,2.1928056120518296,-0.006790320023024977,-0.8888633386125843,0.031572717959040764,-0.45562736062422593,-0.04774476422936951,0.09119118815282584
1700516043186266400,0.735266357421875,2.192737339358736,-0.007210288055849412,-0.8888232907958816,0.03135553910443692,-0.455638259199848,-0.0483206029294436,0.09259980036181974
1700516043196275200,0.745275146484375,2.192710627360052,-0.007275746157363568,-0.8887893148194322,0.032128902072359106,-0.4555995477585645,-0.04929065197307743,0.09438775131703497
1700516043206284300,0.7552841796875,2.192680058759285,-0.0075256740613792745,-0.8887889644222743,0.03127939541302712,-0.4556440529655963,-0.048847569686311286,0.09382602188433226
1700516043216294400,0.76529443359375,2.192912640297241,-0.007090406918879602,-0.8888722880320808,0.03134056007160412,-0.4555701802199625,-0.048080033177462435,0.09206437295955415
1700516043226303200,0.77530322265625,2.192818446969924,-0.007157128874794401,-0.888847673310398,0.031285011496356985,-0.4556103008822184,-0.04814436107771836,0.09223846745209836
1700516043236313300,0.785313232421875,2.1926997222447655,-0.007263076675572142,-0.8887976344232251,0.03180113433126556,-0.45562485885804377,-0.04890769999375447,0.09369359390595901
1700516043246322400,0.795322509765625,2.192824962748438,-0.007528459143964849,-0.8888264532647194,0.031112516890662075,-0.4555889132352614,-0.04867823111563837,0.09352906491910815
1700516043256331500,0.80533154296875,2.1930238779376667,-0.007071773799827756,-0.8889206669012917,0.030586766957888915,-0.45556516835026883,-0.04722624174915587,0.09052767123059202
1700516043266341400,0.81534130859375,2.1929592825727227,-0.006760099766100007,-0.8889024160776506,0.03149957235979383,-0.4555653411269548,-0.047613786615607015,0.09093261881559352
1700516043276350200,0.82535009765625,2.192954438202861,-0.007163941093572879,-0.8888838805348644,0.031081706139416326,-0.4555609079279293,-0.047942462876198425,0.09188703719079606
1700516043286359300,0.835359375,2.192890495048483,-0.007244275841483712,-0.8888419921211316,0.031806647085176526,-0.4555408551566555,-0.04888693042006129,0.09364243743501749
1700516043296369400,0.845369384765625,2.192665936250853,-0.007472834845196664,-0.8887925730176798,0.031184193333458718,-0.45565995902450124,-0.04864023873730017,0.09340808187797014
1700516043306378200,0.855378173828125,2.192979841368899,-0.00728589074835665,-0.8889103960863864,0.030056666476179515,-0.455598965337408,-0.047061518825260176,0.09042903074070867
1700516043316388400,0.865388427734375,2.1928427133279507,-0.00660706854970081,-0.8888986946692996,0.031094899157206268,-0.4556519848903661,-0.04686864679445713,0.08946329725274076
1700516043326397400,0.8753974609375,2.192799691197781,-0.007149207222579524,-0.8888659585252441,0.03053001195241117,-0.45566259904234846,-0.04730372881646238,0.09073304303726329
1700516043336406300,0.88540625,2.192951166520647,-0.007270957276644995,-0.8888864533636358,0.03069758490164113,-0.45557637376555643,-0.04773094105978108,0.09160780139098841
1700516043346416000,0.895416015625,2.192942797945724,-0.007102779794051772,-0.8889133837771346,0.030124857393262344,-0.45562528131068436,-0.04677809716070243,0.08975623222779804
