-0.02832024,0.01367184,1.00439196
-0.03466788,0.01660152,0.99023184
-0.04199208,0.02343744,1.00390368
-0.02148432,0.02343744,1.00243884
-0.02734368,0.02099604,1.01269272
-0.02246088,0.0195312,1.01171616
-0.02490228,0.0317382,1.01415756
-0.02734368,0.01904292,0.99267324
-0.02148432,0.01855464,1.00292712
-0.02880852,0.02050776,0.99218496
-0.04443348,0.02490228,1.00683336
-0.03369132,0.01025388,1.01269272
-0.03564444,0.0195312,1.00292712
-0.03222648,0.0341796,1.00488024
-0.02148432,0.01806636,1.00048572
-0.01904292,0.01757808,1.00732164
-0.03124992,0.02246088,1.00146228
-0.01855464,0.02783196,1.00976304
-0.03271476,0.01269528,0.99804432
-0.03320304,0.01855464,1.00439196
-0.03759756,0.01562496,1.01464584
-0.02001948,0.02343744,0.99755604
-0.03808584,0.02636712,1.00048572
-0.03320304,0.01318356,1.00048572
-0.03808584,0.02880852,1.00927476
-0.03710928,0.01123044,1.00732164
-0.03515616,0.01562496,1.0058568
-0.03124992,0.02294916,1.0058568
-0.03076164,0.02343744,1.0058568
-0.02490228,0.0170898,1.00536852
-0.036621,0.01855464,1.00243884
-0.02343744,0.0170898,1.00927476
-0.03124992,0.03027336,0.99950916
-0.0292968,0.01513668,1.00292712
-0.03613272,0.01318356,1.00292712
-0.03222648,0.012207,1.00976304
-0.03759756,0.012207,1.00732164
-0.036621,0.024414,1.00780992
-0.02783196,0.0146484,1.00243884
-0.0219726,0.024414,0.99804432
-0.0219726,0.02832024,1.00780992
-0.0170898,0.0170898,1.000974
-0.03466788,0.02099604,0.9936498
-0.04785144,0.02734368,1.00976304
-0.02636712,0.02148432,1.00243884
-0.03124992,0.01904292,1.00732164
-0.0390624,0.02148432,1.0107396
-0.0292968,0.01806636,1.00683336
-0.03613272,0.0170898,1.0156224
-0.04345692,0.0219726,1.00390368
-0.02783196,0.02246088,1.00927476
-0.02587884,0.01513668,0.99999744
-0.02783196,0.03124992,1.00976304
-0.03808584,0.02099604,1.00634508
-0.02880852,0.02148432,1.01220444
-0.03124992,0.0195312,0.99316152
-0.03027336,0.0146484,1.00488024
-0.03124992,0.02490228,1.00683336
-0.02734368,0.02490228,1.0107396
-0.03124992,0.02343744,1.01220444
-0.03369132,0.00683592,1.0082982
-0.02343744,0.0097656,1.00634508
-0.02832024,0.02880852,0.9985326
-0.02099604,0.02343744,1.00780992
-0.02832024,0.01171872,1.00439196
-0.03515616,0.01904292,1.0082982
-0.01660152,0.02246088,1.00195056
-0.02490228,0.01855464,1.00243884
-0.03369132,0.02294916,1.00927476
-0.02539056,0.02148432,1.00976304
-0.036621,0.0195312,1.00488024
-0.0317382,0.01855464,1.00488024
-0.0195312,0.02392572,0.99999744
-0.02490228,0.01660152,1.00976304
-0.0415038,0.02539056,1.00976304
-0.03369132,0.01904292,1.00390368
-0.02294916,0.0097656,1.01171616
-0.0268554,0.0268554,1.01269272
-0.03222648,0.0292968,1.013181
-0.03759756,0.01904292,0.99755604
-0.02539056,0.02001948,1.00732164
-0.02392572,0.01318356,0.99560292
-0.03320304,0.02099604,1.01415756
-0.03222648,0.02392572,1.00439196
-0.01904292,0.03271476,1.00488024
-0.0219726,0.0268554,1.00634508
-0.02392572,0.01269528,0.99902088
-0.02636712,0.01611324,1.0058568
-0.04296864,0.0219726,1.00732164
-0.03710928,0.01318356,1.0107396
-0.01806636,0.02783196,1.000974
-0.03076164,0.0292968,0.99902088
-0.02978508,0.01025388,1.00243884
-0.02783196,0.02734368,1.00146228
-0.02880852,0.01513668,1.00048572
-0.02343744,0.0146484,1.01025132
-0.03320304,0.01855464,0.99902088
-0.0292968,0.02343744,0.99902088
-0.02832024,0.02343744,1.00439196
-0.036621,0.02343744,1.00146228
-0.03320304,0.02343744,1.01415756
-0.02734368,0.0170898,1.00927476
-0.0317382,0.03857412,1.01171616
-0.03320304,0.0073242,1.01366928
-0.02783196,0.0146484,1.00927476
-0.02880852,0.0219726,0.99511464
-0.03222648,0.02832024,0.99755604
-0.0537108,0.02490228,1.01171616
-0.03369132,0.02099604,1.00488024
-0.03222648,0.02148432,1.00732164
-0.0268554,0.02148432,1.01122788
-0.0219726,0.02880852,1.00683336
-0.02294916,0.0048828,1.0107396
-0.02783196,0.01269528,1.0107396
-0.01904292,0.02001948,1.00439196
-0.02246088,0.01513668,1.000974
-0.0268554,0.02099604,1.00976304
-0.02978508,0.01757808,0.99999744
-0.03466788,0.02246088,1.00780992
-0.0341796,0.01367184,1.000974
-0.03076164,0.0219726,1.00780992
-0.02832024,0.01904292,1.01025132
-0.0317382,0.01025388,1.01269272
-0.02539056,0.02880852,0.99657948
-0.01904292,0.01416012,1.0156224
-0.0341796,0.01806636,0.99316152
-0.02246088,0.01855464,1.01513412
-0.03515616,0.01855464,1.00732164
-0.03564444,0.02343744,1.00146228
-0.024414,0.02050776,1.00976304
-0.0317382,0.01171872,1.01220444
-0.04003896,0.00878904,1.00878648
-0.03222648,0.0219726,1.00536852
-0.03808584,0.00830076,1.0107396
-0.02832024,0.02880852,1.00048572
-0.02734368,0.02490228,1.00536852
-0.03124992,0.02343744,1.00878648
-0.0146484,0.02001948,0.99462636
-0.02539056,0.01757808,1.00927476
-0.02783196,0.01806636,1.0058568
-0.0415038,0.02783196,1.01025132
-0.03124992,0.01171872,1.00976304
-0.03027336,0.02099604,0.99950916
-0.0317382,0.01611324,0.9985326
-0.03222648,0.02001948,1.00048572
-0.02099604,0.024414,0.99999744
-0.02050776,0.0219726,1.00243884
-0.0268554,0.02343744,1.00292712
-0.02636712,0.01806636,1.01269272
-0.03710928,0.0219726,0.98925528
-0.03124992,0.01562496,0.9960912
-0.02978508,0.02294916,1.01415756
-0.02832024,0.01611324,1.00146228
-0.02490228,0.02978508,0.99657948
-0.03320304,0.02148432,1.00634508
-0.02783196,0.01855464,1.00927476
-0.03710928,0.01855464,0.9985326
-0.0390624,0.01855464,1.00488024
-0.01855464,0.01806636,1.00292712
-0.0317382,0.02343744,1.0034154
-0.04003896,0.01025388,1.00488024
-0.03027336,0.00683592,1.00683336
-0.03271476,0.02294916,0.99657948
-0.02978508,0.01025388,1.00780992
-0.03710928,0.01855464,1.0082982
-0.03613272,0.02880852,0.9985326
-0.0268554,0.01025388,1.00488024
-0.03955068,0.02099604,1.00927476
-0.0219726,0.02587884,1.02148176
-0.01757808,0.0097656,1.00390368
-0.03271476,0.02148432,1.00390368
-0.03320304,0.01367184,1.00146228
-0.0292968,0.00781248,1.00243884
-0.03564444,0.02099604,0.99999744
-0.02880852,0.024414,1.01220444
-0.03320304,0.0268554,0.9936498
-0.03222648,0.02783196,1.00243884
-0.02783196,0.02099604,1.00634508
-0.02636712,0.012207,1.00927476
-0.0292968,0.0268554,0.99657948
-0.01806636,0.01757808,1.000974
-0.02783196,0.01367184,1.00536852
-0.04199208,0.02246088,1.00536852
-0.02343744,0.01660152,1.0107396
-0.01660152,0.01318356,1.00927476
-0.02001948,0.02050776,0.9912084
-0.02343744,0.01806636,1.00878648
-0.02783196,0.02832024,1.00780992
-0.0390624,0.01904292,1.00243884
-0.03613272,0.02587884,1.00878648
-0.03222648,0.01806636,1.01415756
-0.03027336,0.03759756,1.00780992
-0.02490228,0.02050776,0.99462636
-0.03613272,0.00830076,1.00048572
-0.0268554,0.01660152,1.00927476
-0.02294916,0.01757808,1.00536852
-0.0268554,0.01611324,0.99950916
-0.02832024,0.024414,1.00048572
-0.0292968,0.0097656,1.00488024
-0.02294916,0.0195312,1.0107396
-0.03320304,0.02246088,1.00292712
-0.01904292,0.02099604,1.00732164
-0.04052724,0.02001948,1.00732164
-0.0292968,0.0195312,1.00195056
-0.02978508,0.02099604,1.00536852
-0.03515616,0.02832024,1.00780992
-0.03564444,0.02246088,1.00683336
-0.03759756,0.02392572,1.01708724
-0.02832024,0.01416012,0.99072012
-0.02734368,0.0195312,1.00488024
-0.04052724,0.02734368,1.00439196
-0.02539056,0.024414,1.00243884
-0.03515616,0.02050776,1.01025132
-0.03613272,0.01904292,1.01122788
-0.0268554,0.02539056,1.00146228
-0.03222648,0.0317382,1.00927476
-0.02734368,0.0170898,1.00292712
-0.02832024,0.0195312,1.00683336
-0.02539056,0.02587884,0.9960912
-0.04492176,0.02246088,1.00780992
-0.04003896,0.01171872,0.9985326
-0.0268554,0.0170898,0.99413808
-0.03222648,0.01562496,1.01952864
-0.02490228,0.0219726,1.00439196
-0.02587884,0.02294916,0.99950916
-0.02392572,0.01757808,0.99804432
-0.02734368,0.02099604,1.00780992
-0.0390624,0.0146484,1.01025132
-0.0292968,0.01416012,1.01220444
-0.03857412,0.02978508,0.99218496
-0.02539056,0.0195312,1.01415756
-0.0439452,0.01367184,1.0034154
-0.0292968,0.01562496,1.01269272
-0.03369132,0.02246088,0.99804432
-0.02392572,0.01904292,1.00976304
-0.0415038,0.0146484,1.00048572
-0.02734368,0.0219726,0.9936498
-0.0292968,0.01757808,0.9912084
-0.0317382,0.0195312,0.99804432
-0.02587884,0.03124992,1.00488024
-0.03222648,0.02099604,0.99999744
-0.03271476,0.02001948,1.01513412
-0.02001948,0.01660152,1.01366928
-0.0292968,0.02246088,1.00048572
-0.03076164,0.03124992,1.00536852
-0.03320304,0.01757808,1.00536852
-0.02490228,0.01416012,1.00780992
-0.03857412,0.02539056,1.00634508
-0.03515616,0.01513668,1.01855208
-0.02392572,0.01757808,1.01464584
-0.03124992,0.0170898,1.00732164
-0.02783196,0.01806636,1.00976304
-0.03076164,0.0317382,1.00976304
-0.03222648,0.01806636,1.00146228
-0.03759756,0.00683592,1.01513412
-0.0317382,0.02246088,1.01415756
-0.0195312,0.01855464,1.00292712
-0.03564444,0.0073242,1.00243884
-0.03564444,0.01367184,1.01025132
-0.0390624,0.04296864,0.99462636
-0.03027336,0.01904292,0.99755604
-0.02539056,0.012207,1.0107396
-0.04003896,0.02246088,1.00390368
-0.02246088,0.01757808,1.00634508
-0.0268554,0.00927732,1.00634508
-0.02490228,0.02148432,1.00439196
-0.03466788,0.01806636,1.000974
-0.03222648,0.02294916,1.01171616
-0.02880852,0.02490228,1.00146228
-0.01318356,0.0146484,0.99804432
-0.03076164,0.02783196,1.00976304
-0.03955068,0.03027336,1.00536852
-0.03613272,0.01171872,1.0058568
-0.02294916,0.02148432,1.00780992
-0.02636712,0.02539056,1.01513412
-0.03515616,0.03076164,1.00390368
-0.024414,0.02050776,1.00243884
-0.02636712,0.01318356,1.01366928
-0.03271476,0.02392572,1.00488024
-0.03466788,0.01318356,0.99902088
-0.02832024,0.01904292,1.00976304
-0.03271476,0.01171872,1.01952864
-0.02636712,0.02783196,1.00732164
-0.01904292,0.01025388,1.01269272
-0.03076164,0.0195312,1.00439196
-0.03271476,0.01806636,0.9960912
-0.03027336,0.01904292,1.01025132
-0.02099604,0.01855464,1.00683336
-0.04443348,0.02880852,0.99999744
-0.02734368,0.02539056,1.00878648
-0.02246088,0.01367184,0.9863256
-0.01757808,0.02343744,1.01122788
-0.03857412,0.03027336,1.000974
-0.03271476,0.01513668,1.00439196
-0.0341796,0.01416012,1.01122788
-0.03222648,0.01904292,0.99804432
-0.02832024,0.02539056,1.00488024
-0.02734368,0.024414,0.99999744
-0.03564444,0.0073242,1.0034154
-0.03564444,0.01025388,1.0034154
-0.03759756,0.02832024,1.01464584
-0.02050776,0.02148432,1.013181
-0.03710928,0.02148432,1.00292712
-0.00927732,0.02539056,0.99804432
-0.02783196,0.01660152,1.01464584
-0.0268554,0.02099604,1.00927476
-0.03613272,0.03124992,1.0058568
-0.02490228,0.02392572,1.01659896
-0.02880852,0.0195312,1.00927476
-0.03027336,0.0170898,1.0058568
-0.01757808,0.00634764,1.02197004
-0.03710928,0.0268554,1.00634508
-0.02832024,0.01757808,0.99755604
-0.03320304,0.02539056,1.00780992
-0.0317382,0.02734368,1.00927476
-0.02734368,0.0268554,1.0107396
-0.02246088,0.02392572,1.01122788
-0.03271476,0.02148432,1.00683336
-0.03515616,0.02246088,1.0034154
-0.03076164,0.01757808,1.01464584
-0.04052724,0.0195312,1.0156224
-0.03466788,0.0073242,0.99511464
-0.02783196,0.01269528,1.0058568
-0.03564444,0.0219726,0.99902088
-0.02343744,0.0195312,1.00048572
-0.0317382,0.01367184,1.00683336
-0.0219726,0.04443348,1.00146228
-0.036621,0.01757808,1.01025132
-0.02050776,0.01562496,1.00878648
-0.02392572,0.0170898,1.013181
-0.03027336,0.00634764,1.013181
-0.02539056,0.02099604,1.0058568
-0.03564444,0.012207,1.00976304
-0.03515616,0.02587884,1.01611068
-0.0341796,0.02490228,1.01366928
-0.04296864,0.02246088,1.013181
-0.03466788,0.01025388,1.0156224
-0.02978508,0.01660152,1.0107396
-0.0439452,0.03076164,1.00976304
-0.03271476,0.02001948,1.01366928
-0.01904292,0.01855464,1.0205052
-0.02636712,0.01123044,1.01220444
-0.01416012,0.01513668,1.01757552
-0.03271476,0.01904292,1.00390368
-0.02050776,0.02880852,0.99560292
-0.03320304,0.0195312,1.00634508
-0.03124992,0.02343744,1.00683336
-0.0268554,0.00781248,1.0082982
-0.03515616,0.01855464,0.99804432
-0.0341796,0.02001948,1.01220444
-0.03222648,0.02294916,0.99706776
-0.02783196,0.02001948,1.00390368
-0.04199208,0.02539056,0.99999744
-0.02490228,0.01904292,1.00243884
-0.036621,0.02099604,1.00780992
-0.03271476,0.01806636,0.99755604
-0.0292968,0.01855464,1.00439196
-0.036621,0.01855464,0.99706776
-0.03857412,0.0195312,0.9960912
-0.0341796,0.02099604,1.00292712
-0.03369132,0.0146484,0.99804432
-0.01806636,0.024414,0.99902088
-0.02783196,0.01513668,0.99755604
-0.0317382,0.024414,0.99755604
-0.03076164,0.02880852,1.00683336
-0.02734368,0.02294916,1.01464584
-0.0268554,0.01904292,1.00732164
-0.04199208,0.03271476,1.00780992
-0.02490228,0.0219726,1.00732164
-0.04589832,0.01171872,1.00243884
-0.03955068,0.01855464,0.99755604
-0.02783196,0.03124992,1.00292712
-0.03076164,0.02734368,1.00976304
-0.03076164,0.02050776,1.00634508
-0.03124992,0.01025388,0.99657948
-0.02783196,0.00781248,1.00878648
-0.03564444,0.02050776,1.01366928
-0.04003896,0.0219726,1.000974
-0.02099604,0.02343744,1.01220444
-0.0219726,0.02148432,1.00488024
-0.03857412,0.0170898,0.99755604
-0.03466788,0.01904292,1.00243884
-0.03613272,0.03027336,1.00878648
-0.02832024,0.0195312,1.01708724
-0.03955068,0.02294916,1.02148176
-0.00683592,0.0219726,1.00878648
-0.02392572,0.02050776,1.00390368
-0.0390624,0.01660152,1.0058568
-0.03857412,0.02050776,1.00292712
-0.0268554,0.01611324,1.0107396
-0.03857412,0.02099604,1.01025132
-0.03710928,0.01269528,1.00488024
-0.02783196,0.01904292,0.99706776
-0.03271476,0.02294916,1.00390368
-0.03710928,0.01660152,1.01122788
-0.04199208,0.0195312,0.9985326
-0.03027336,0.01416012,1.01415756
-0.0219726,0.01416012,0.99755604
-0.01855464,0.01171872,0.99950916
-0.03271476,0.02246088,1.00146228
-0.03369132,0.02099604,1.00732164
-0.03369132,0.0317382,0.9985326
-0.03515616,0.0146484,1.00927476
-0.02587884,0.0195312,1.00878648
-0.0292968,0.0195312,1.0082982
-0.03466788,0.01855464,1.000974
-0.0268554,0.02539056,1.0082982
-0.04296864,0.0146484,1.000974
-0.03564444,0.01855464,1.0107396
-0.04101552,0.01904292,1.00195056
-0.03564444,0.01367184,1.00488024
-0.02099604,0.00830076,1.00146228
-0.02539056,0.0195312,1.00292712
-0.03466788,0.024414,1.00780992
-0.02636712,0.01904292,0.99999744
-0.02490228,0.02783196,1.00683336
-0.02832024,0.0195312,1.0156224
-0.036621,0.0219726,1.01171616
-0.0439452,0.02978508,1.00780992
-0.03124992,0.0268554,1.00536852
-0.02490228,0.02490228,0.99560292
-0.03857412,0.00341796,1.00146228
-0.03955068,0.01416012,1.00439196
-0.02880852,0.0219726,1.01269272
-0.02783196,0.02001948,0.99950916
-0.03759756,0.01904292,1.00488024
-0.02783196,0.02490228,1.01171616
-0.03222648,0.0146484,0.99755604
-0.03222648,0.00634764,1.000974
-0.02832024,0.01513668,1.00927476
-0.03076164,0.01611324,1.013181
-0.03320304,0.01806636,1.01171616
-0.02636712,0.02294916,1.0107396
-0.02832024,0.00683592,1.00439196
-0.03027336,0.0219726,1.00292712
-0.03222648,0.01611324,1.00927476
-0.03857412,0.02099604,1.01269272
-0.0317382,0.02099604,0.99657948
-0.02392572,0.02001948,0.99999744
-0.04345692,0.02636712,0.99804432
-0.03271476,0.00683592,1.00878648
-0.02978508,0.01416012,1.0156224
-0.03759756,0.0219726,1.0058568
-0.03759756,0.02294916,1.0180638
-0.0317382,0.01660152,1.00634508
-0.0341796,0.03271476,1.00927476
-0.03320304,0.0195312,1.00195056
-0.0292968,0.01855464,1.013181
-0.03710928,0.01855464,1.00048572
-0.03320304,0.01416012,1.01220444
-0.03124992,0.03124992,1.00390368
-0.024414,0.01611324,0.99657948
-0.036621,0.01757808,0.99316152
-0.02490228,0.01513668,1.0034154
-0.04785144,0.03076164,1.0082982
-0.03710928,0.0170898,0.99706776
-0.0341796,0.02978508,1.00927476
-0.03222648,0.01562496,1.00439196
-0.03369132,0.012207,1.00780992
-0.02636712,0.0170898,1.00488024
-0.02734368,0.02783196,1.0034154
-0.02832024,0.01757808,1.0058568
-0.03124992,0.01562496,0.99755604
-0.04199208,0.01269528,1.00146228
-0.02343744,0.0341796,1.01464584
-0.0268554,0.01513668,1.01122788
-0.02294916,0.02587884,1.0034154
-0.03124992,0.02001948,0.99902088
-0.02539056,0.0170898,1.01464584
-0.0390624,0.02587884,0.99755604
-0.0317382,0.01904292,1.00195056
-0.03271476,0.01904292,1.00292712
-0.02001948,0.024414,1.00976304
-0.03515616,0.01562496,1.0107396
-0.02539056,0.01757808,1.00292712
-0.03076164,0.01318356,1.01025132
-0.03515616,0.01416012,1.0107396
-0.03271476,0.024414,1.00536852
-0.03124992,0.01904292,1.01269272
-0.0317382,0.01416012,1.0107396
-0.02099604,0.0292968,1.01025132
-0.01855464,0.01904292,1.00780992
-0.02001948,0.02050776,1.00732164
-0.0317382,0.02539056,1.00439196
-0.03027336,0.01660152,0.99755604
-0.04003896,0.01904292,1.00488024
-0.01855464,0.0146484,1.00439196
-0.03613272,0.0268554,1.00634508
-0.02734368,0.03466788,1.00927476
-0.04199208,0.02001948,1.00683336
-0.03124992,0.0341796,1.02197004
-0.03564444,0.01806636,1.00390368
-0.04003896,0.01855464,1.000974
-0.03222648,0.01269528,0.99950916
-0.03222648,0.02294916,0.99804432
-0.01904292,0.0170898,1.00732164
-0.02392572,0.01318356,1.00243884
-0.03222648,0.02001948,1.00243884
-0.024414,0.00683592,1.00146228
-0.0219726,0.03369132,0.9985326
-0.02148432,0.02001948,1.00488024
-0.03369132,0.03271476,1.00683336
-0.03515616,0.02343744,1.00195056
-0.02783196,0.02294916,1.00243884
-0.03710928,0.02392572,1.01220444
-0.02636712,0.01269528,0.99706776
-0.03124992,0.02294916,1.00536852
-0.02783196,0.01562496,1.00732164
-0.03222648,0.01562496,1.00048572
-0.0219726,0.01171872,1.00146228
-0.02148432,0.01806636,1.00732164
-0.02050776,0.02392572,1.00146228
-0.02343744,0.01367184,0.99950916
-0.0390624,0.01806636,1.00146228
-0.02539056,0.01611324,1.00732164
-0.02539056,0.02294916,1.013181
-0.03613272,0.01416012,1.00488024
-0.02832024,0.02246088,1.00390368
-0.03466788,0.02880852,1.00634508
-0.02587884,0.024414,0.99560292
-0.02343744,0.01123044,1.00780992
-0.02294916,0.02343744,0.99950916
-0.02734368,0.02246088,1.00048572
-0.03710928,0.02392572,0.99072012
-0.03222648,0.01904292,1.00536852
-0.0268554,0.01562496,1.00048572
-0.03613272,0.01416012,1.00390368
-0.0292968,0.01025388,0.99413808
-0.02099604,0.02099604,0.99804432
-0.02490228,0.01269528,1.01025132
-0.03466788,0.02343744,0.99902088
-0.02880852,0.02246088,1.00927476
-0.02587884,0.02001948,0.99511464
-0.02050776,0.02294916,1.00488024
-0.03759756,0.0219726,0.99950916
-0.02978508,0.0195312,1.00927476
-0.0292968,0.03124992,0.99950916
-0.04296864,0.02099604,1.00976304
-0.03027336,0.0219726,1.00927476
-0.02001948,0.03076164,1.00780992
-0.01855464,0.01904292,1.00488024
-0.02734368,0.02246088,1.00634508
-0.03564444,0.01318356,1.01171616
-0.02832024,0.01513668,1.00243884
-0.02636712,0.01855464,0.99902088
-0.03955068,0.01513668,1.00878648
-0.03027336,0.02343744,0.99706776
-0.01611324,0.02246088,0.99316152
-0.01660152,0.0317382,1.0058568
-0.0341796,0.02783196,0.99755604
-0.05078112,0.02734368,1.0058568
-0.03271476,0.0268554,0.99511464
-0.036621,0.01855464,0.9960912
-0.03076164,0.01904292,1.0058568
-0.03710928,0.01367184,1.00927476
-0.03271476,0.01269528,0.99755604
-0.0292968,0.02148432,1.00683336
-0.02099604,0.0219726,1.00732164
-0.0268554,0.0195312,0.9960912
-0.0341796,0.0170898,1.0034154
-0.0170898,0.02490228,1.01611068
-0.01855464,0.01611324,0.99804432
-0.03613272,0.02099604,0.99804432
-0.02734368,0.01904292,1.00146228
-0.02001948,0.02001948,1.0107396
-0.03076164,0.01757808,1.0034154
-0.03466788,0.03320304,1.02099348
-0.02392572,0.02246088,1.00878648
-0.02832024,0.02343744,1.00048572
-0.03564444,0.02050776,1.01269272
-0.02246088,0.0170898,0.9985326
-0.0219726,0.012207,1.01269272
-0.0317382,0.03515616,1.0082982
-0.02734368,0.02050776,1.00878648
-0.03271476,0.01171872,1.00976304
-0.03808584,0.01123044,1.00927476
-0.0317382,0.02880852,1.0034154
-0.02880852,0.02636712,1.00390368
-0.03955068,0.02294916,1.00878648
-0.03564444,0.0146484,1.00048572
-0.03369132,0.01123044,1.00488024
-0.01904292,0.01513668,1.00243884
-0.02832024,0.0146484,1.00634508
-0.03027336,0.02539056,1.00732164
-0.03759756,0.01562496,0.99462636
-0.02392572,0.012207,1.01415756
-0.03466788,0.012207,1.0034154
-0.02294916,0.02832024,1.01366928
-0.02636712,0.024414,1.00390368
-0.0219726,0.01904292,1.00634508
-0.01806636,0.024414,0.99755604
-0.02832024,0.02246088,1.00878648
-0.036621,0.01269528,0.99755604
-0.02636712,0.02490228,1.01513412
-0.03564444,0.0341796,1.01513412
-0.02490228,0.02734368,0.99267324
-0.02978508,0.02050776,1.01513412
-0.0170898,0.02539056,1.01171616
-0.03320304,0.02587884,1.00634508
-0.03955068,0.02294916,0.99657948
-0.02294916,0.02294916,1.01611068
-0.02832024,0.03271476,1.00536852
-0.02539056,0.01806636,1.01415756
-0.03759756,0.02148432,1.01171616
-0.03271476,0.01318356,1.00439196
-0.04101552,0.0195312,1.00732164
-0.04052724,0.01513668,0.99999744
-0.03076164,0.01416012,1.0082982
-0.02539056,0.02343744,1.0107396
-0.0292968,0.0268554,1.00683336
-0.02783196,0.02490228,1.01757552
-0.04736316,0.01562496,1.0058568
-0.03271476,0.01025388,1.00634508
-0.03124992,0.02734368,1.0058568
-0.02734368,0.0219726,1.00732164
-0.03808584,0.0292968,1.01220444
-0.03222648,0.02636712,1.00439196
-0.0390624,0.01660152,1.00732164
-0.0390624,0.01660152,1.00878648
-0.0268554,0.0170898,0.99023184
-0.03515616,0.02246088,1.0082982
-0.02099604,0.02539056,1.000974
-0.0341796,0.03124992,1.02001692
-0.03124992,0.02294916,1.00634508
-0.04101552,0.01611324,0.99999744
-0.03124992,0.02050776,0.99902088
-0.04345692,0.02343744,1.00878648
