time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1697842579189215700,0.4822158203125,-0.5955328345298767,-0.013217860832810402,0.0023271518293768167,0.8032189011573792,-0.018466433510184288,-0.019482996314764023,1.2758111953735352
1697842579199147800,0.492147705078125,-0.595630943775177,-0.012943052686750889,0.0021364199928939342,0.8031510710716248,-0.018249671906232834,-0.018851418048143387,1.2760573625564575
1697842579209141500,0.5021416015625,-0.5957822203636169,-0.012744152918457985,0.0019065170781686902,0.8030427098274231,-0.018200494349002838,-0.01824852079153061,1.2764356136322021
1697842579219124700,0.512124755859375,-0.5959451794624329,-0.012620392255485058,0.0017835615435615182,0.8029240369796753,-0.018144525587558746,-0.01790720969438553,1.276842474937439
1697842579229129500,0.52212939453125,-0.5961360931396484,-0.012432803399860859,0.0016825150232762098,0.8027854561805725,-0.017959455028176308,-0.017525581642985344,1.2773194313049316
1697842579239155200,0.5321552734375,-0.5963534116744995,-0.012364265508949757,0.0017173484666272998,0.8026250004768372,-0.017803112044930458,-0.017504611983895302,1.27786123752594
1697842579249340700,0.542340576171875,-0.5966147184371948,-0.012251119129359722,0.0018925750628113747,0.8024320602416992,-0.01740669645369053,-0.017656639218330383,1.278512954711914
1697842579259380200,0.552380126953125,-0.5968956351280212,-0.01230300310999155,0.0021221626084297895,0.8022218346595764,-0.017209721729159355,-0.01809309609234333,1.2792128324508667
1697842579269229000,0.56222900390625,-0.5971999764442444,-0.012366983108222485,0.0023514332715421915,0.8019936680793762,-0.017031682655215263,-0.018543856218457222,1.2799714803695679
1697842579279357200,0.572357177734375,-0.5975208282470703,-0.0124655207619071,0.0027665451634675264,0.8017517328262329,-0.01668626070022583,-0.019334185868501663,1.2807717323303223
1697842579289296100,0.582296142578125,-0.5978193283081055,-0.012665734626352787,0.003122875699773431,0.8015247583389282,-0.01657409407198429,-0.020151130855083466,1.2815160751342773
1697842579299262000,0.592261962890625,-0.598114013671875,-0.01284792646765709,0.0035193103831261396,0.8013003468513489,-0.01638454757630825,-0.021010644733905792,1.2822517156600952
1697842579309209000,0.602208984375,-0.5983682870864868,-0.013076305389404297,0.003981505986303091,0.8011046051979065,-0.016190798953175545,-0.022029880434274673,1.2828872203826904
1697842579319151600,0.612151611328125,-0.5986049771308899,-0.013192513026297092,0.004529268480837345,0.8009230494499207,-0.01571471057832241,-0.023051440715789795,1.283481240272522
1697842579329128700,0.622128662109375,-0.5988014936447144,-0.013301711529493332,0.004959858022630215,0.8007717132568359,-0.015368311665952206,-0.02387586608529091,1.2839748859405518
1697842579339161900,0.632161865234375,-0.5990010499954224,-0.013583813793957233,0.005457812454551458,0.8006144165992737,-0.015217672102153301,-0.025015253573656082,1.2844760417938232
1697842579349395500,0.6423955078125,-0.5992489457130432,-0.013825548812747002,0.005974298808723688,0.8004210591316223,-0.014978013001382351,-0.02613677829504013,1.2850993871688843
1697842579359264800,0.6522646484375,-0.599460780620575,-0.01411494892090559,0.006490821950137615,0.8002532720565796,-0.014815149828791618,-0.027314715087413788,1.2856329679489136
1697842579369184800,0.662184814453125,-0.5996376276016235,-0.014274387620389462,0.006872936617583036,0.8001148700714111,-0.014606050215661526,-0.02812090516090393,1.2860791683197021
1697842579379170300,0.67217041015625,-0.5997917056083679,-0.014433418400585651,0.0072205401957035065,0.7999933362007141,-0.014438155107200146,-0.02887086756527424,1.2864683866500854
1697842579389397200,0.682397216796875,-0.5999744534492493,-0.014608041383326054,0.007596279494464397,0.7998497486114502,-0.014260093681514263,-0.02968502789735794,1.2869300842285156
1697842579399365600,0.69236572265625,-0.6001363396644592,-0.014740107581019402,0.007944189943373203,0.79972243309021,-0.01404774934053421,-0.030403127893805504,1.2873399257659912
1697842579409295400,0.70229541015625,-0.6003145575523376,-0.014945721253752708,0.0082264244556427,0.7995821237564087,-0.014031026512384415,-0.031104689463973045,1.2877891063690186
1697842579419304200,0.71230419921875,-0.6005285382270813,-0.015316509641706944,0.008315769955515862,0.7994134426116943,-0.014508528634905815,-0.03169678896665573,1.2883220911026
1697842579429439500,0.722439453125,-0.6007276773452759,-0.015658142045140266,0.008622988127171993,0.7992538809776306,-0.014677852392196655,-0.03260224312543869,1.288822889328003
1697842579439485700,0.732485595703125,-0.6009367108345032,-0.01594763807952404,0.008748838678002357,0.7990897297859192,-0.014980984851717949,-0.03315533325076103,1.2893455028533936
1697842579449549300,0.74254931640625,-0.6012137532234192,-0.01636071503162384,0.008834700100123882,0.7988719940185547,-0.015526636503636837,-0.033794596791267395,1.2900362014770508
1697842579459570200,0.752570068359375,-0.6014909744262695,-0.016698641702532768,0.008907957002520561,0.7986554503440857,-0.01596689410507679,-0.03432368114590645,1.2907280921936035
1697842579469437700,0.762437744140625,-0.6017979383468628,-0.017034638673067093,0.009040018543601036,0.7984156608581543,-0.016331611201167107,-0.03494531661272049,1.2914959192276
1697842579479884300,0.77288427734375,-0.6021317839622498,-0.017348892986774445,0.009068225510418415,0.7981566190719604,-0.016785023733973503,-0.035375747829675674,1.29232919216156
1697842579489681700,0.782681640625,-0.6024875044822693,-0.017755622044205666,0.009101140312850475,0.7978788614273071,-0.017379112541675568,-0.03592602163553238,1.293216586112976
1697842579499595800,0.792595703125,-0.602820098400116,-0.01805713027715683,0.009143492206931114,0.797620415687561,-0.01779441349208355,-0.036364488303661346,1.2940478324890137
1697842579509720300,0.80272021484375,-0.6031616926193237,-0.018412156030535698,0.009194653481245041,0.7973533868789673,-0.018283715471625328,-0.036882150918245316,1.2949014902114868
1697842579519583200,0.812583251953125,-0.6034914255142212,-0.018744898959994316,0.009264589287340641,0.7970954179763794,-0.01871492713689804,-0.03740301728248596,1.2957261800765991
1697842579529401600,0.822401611328125,-0.6039334535598755,-0.019078141078352928,0.009304244071245193,0.7967522144317627,-0.019177746027708054,-0.03787926584482193,1.2968324422836304
1697842579539367400,0.832367431640625,-0.6044024229049683,-0.019411686807870865,0.009360537864267826,0.7963876128196716,-0.01961909793317318,-0.038383599370718,1.2980070114135742
1697842579549479700,0.842479736328125,-0.6048727035522461,-0.01968083344399929,0.009529326111078262,0.7960218787193298,-0.019821051508188248,-0.03898978233337402,1.2991888523101807
1697842579559589400,0.85258935546875,-0.6053415536880493,-0.02000083588063717,0.009593999944627285,0.7956568002700806,-0.020229460671544075,-0.03949199989438057,1.3003647327423096
1697842579569373200,0.862373291015625,-0.605629563331604,-0.020233098417520523,0.009713564068078995,0.795430064201355,-0.020440131425857544,-0.039971087127923965,1.301088571548462
1697842579579567600,0.872567626953125,-0.605859100818634,-0.020412059500813484,0.009882341139018536,0.7952486872673035,-0.020508939400315285,-0.04046254605054855,1.3016674518585205
1697842579589703200,0.882703125,-0.6060683131217957,-0.02060866728425026,0.009889630600810051,0.7950839996337891,-0.02080240286886692,-0.040717944502830505,1.3021912574768066
1697842579599446500,0.892446533203125,-0.6062660217285156,-0.02076195366680622,0.009921403601765633,0.7949290871620178,-0.02099769376218319,-0.04095961153507233,1.3026875257492065
1697842579609494300,0.902494384765625,-0.6065016388893127,-0.020914899185299873,0.009912432171404362,0.7947453856468201,-0.021239791065454483,-0.04113715887069702,1.3032782077789307
1697842579619435800,0.912435791015625,-0.6068899035453796,-0.021078728139400482,0.009868243709206581,0.7944450974464417,-0.021533913910388947,-0.04127620905637741,1.3042526245117188
1697842579629555700,0.9225556640625,-0.6072458028793335,-0.02120857685804367,0.009873686358332634,0.7941696643829346,-0.02171526849269867,-0.04145227372646332,1.3051472902297974
1697842579639345400,0.932345458984375,-0.607537031173706,-0.021328477188944817,0.00976688414812088,0.7939448952674866,-0.022020461037755013,-0.041436273604631424,1.3058769702911377
1697842579649355300,0.942355224609375,-0.607789933681488,-0.02150290459394455,0.009745823219418526,0.7937467694282532,-0.02231006696820259,-0.041621945798397064,1.306511402130127
1697842579659584000,0.952583984375,-0.6080361008644104,-0.021662285551428795,0.00971526000648737,0.793554425239563,-0.022587575018405914,-0.04177422821521759,1.307129144668579
1697842579669612500,0.962612548828125,-0.6082151532173157,-0.02181592956185341,0.009542996063828468,0.7934149503707886,-0.02303183078765869,-0.04169274866580963,1.3075746297836304
1697842579679360800,0.97236083984375,-0.6082151532173157,-0.02181592956185341,0.009542996063828468,0.7934149503707886,-0.02303183078765869,-0.04169274866580963,1.3075746297836304
1697842579689277400,0.98227734375,-0.6083745956420898,-0.02208581194281578,0.009310786612331867,0.7932880520820618,-0.023734748363494873,-0.0416572131216526,1.3079681396484375
1697842579699599600,0.992599609375,-0.608524739742279,-0.022069325670599937,0.009149803780019283,0.7931752800941467,-0.023896656930446625,-0.04138607159256935,1.3083436489105225
1697842579709365200,1.002365234375,-0.6086828112602234,-0.02205974981188774,0.0091504892334342,0.7930542230606079,-0.023872368037700653,-0.04138026013970375,1.3087425231933594
1697842579719436300,1.012436279296875,-0.6088516116142273,-0.022058820351958275,0.0090568782761693,0.7929255962371826,-0.023976093158125877,-0.04123564437031746,1.309166431427002
1697842579729520600,1.022520751953125,-0.609074056148529,-0.022120021283626556,0.009193172678351402,0.7927514910697937,-0.023895589634776115,-0.0415332056581974,1.3097296953201294
1697842579739460400,1.03246044921875,-0.6093350648880005,-0.02215849794447422,0.00931372307240963,0.7925484776496887,-0.023796020075678825,-0.041779205203056335,1.3103904724121094
1697842579749374700,1.042374755859375,-0.6095431447029114,-0.022232050076127052,0.009440402500331402,0.7923849821090698,-0.023747267201542854,-0.04207606613636017,1.3109174966812134
1697842579759415300,1.052415283203125,-0.6097492575645447,-0.02234027162194252,0.00953763909637928,0.7922222018241882,-0.02378937229514122,-0.042368460446596146,1.3114385604858398
1697842579769318100,1.062318115234375,-0.6099672913551331,-0.022407114505767822,0.009715992026031017,0.7920501828193665,-0.023666061460971832,-0.04273932799696922,1.3119921684265137
1697842579779321600,1.072321533203125,-0.6101847887039185,-0.0223550982773304,0.009817559272050858,0.7918829321861267,-0.023447852581739426,-0.042843304574489594,1.3125447034835815
1697842579789301800,1.0823017578125,-0.6103785037994385,-0.022374367341399193,0.009909681044518948,0.7917317748069763,-0.023355409502983093,-0.04301855340600014,1.3130359649658203
1697842579799512800,1.092512939453125,-0.6105751395225525,-0.022389350458979607,0.010060884058475494,0.7915778756141663,-0.023183763027191162,-0.043282222002744675,1.3135361671447754
1697842579809635800,1.1026357421875,-0.6107422709465027,-0.02239678055047989,0.01013957615941763,0.7914477586746216,-0.023090239614248276,-0.04342085123062134,1.3139604330062866
1697842579819478500,1.112478515625,-0.6109098196029663,-0.02234209142625332,0.010265658609569073,0.7913182377815247,-0.02284027263522148,-0.04355858266353607,1.3143877983093262
1697842579829587700,1.122587646484375,-0.6110767126083374,-0.022230293601751328,0.01048180554062128,0.7911897301673889,-0.022389698773622513,-0.043768998235464096,1.3148167133331299
1697842579839382800,1.1323828125,-0.6112204194068909,-0.022047922015190125,0.010597878135740757,0.7910823225975037,-0.021950915455818176,-0.043733805418014526,1.3151856660842896
1697842579849747000,1.142746826171875,-0.6113559603691101,-0.021953580901026726,0.01083417795598507,0.7909770607948303,-0.021504947915673256,-0.04399627074599266,1.3155360221862793
1697842579859565600,1.152565673828125,-0.6115148067474365,-0.021731138229370117,0.011040464974939823,0.7908574342727661,-0.02089143730700016,-0.044054944068193436,1.3159464597702026
1697842579869564700,1.162564697265625,-0.6116610765457153,-0.021497540175914764,0.01135489996522665,0.7907463908195496,-0.020128585398197174,-0.04427056759595871,1.3163286447525024
1697842579879476500,1.1724765625,-0.6117960214614868,-0.021237844601273537,0.011617643758654594,0.7906450629234314,-0.019388234242796898,-0.04437188059091568,1.3166815042495728
1697842579889497000,1.1824970703125,-0.6119270324707031,-0.020917417481541634,0.011834352277219296,0.7905489802360535,-0.018608316779136658,-0.04432564973831177,1.3170241117477417
1697842579899426000,1.192426025390625,-0.6120609045028687,-0.0205172561109066,0.012077046558260918,0.7904523015022278,-0.017670240253210068,-0.044222693890333176,1.3173762559890747
1697842579909338000,1.202338134765625,-0.6121779084205627,-0.02007332257926464,0.012196308933198452,0.7903711199760437,-0.016815096139907837,-0.04387018084526062,1.3176823854446411
1697842579919350500,1.2123505859375,-0.6123158931732178,-0.019651569426059723,0.012413953430950642,0.7902714610099792,-0.01587344892323017,-0.043700627982616425,1.3180447816848755
1697842579929549300,1.22254931640625,-0.6124582290649414,-0.019241558387875557,0.012587511911988258,0.7901685237884521,-0.015004237182438374,-0.04347550868988037,1.318416714668274
1697842579939554600,1.232554443359375,-0.612594723701477,-0.01898779906332493,0.01266180444508791,0.7900676727294922,-0.01450427621603012,-0.04328453168272972,1.3187683820724487
1697842579949409800,1.242409912109375,-0.612751841545105,-0.01873514987528324,0.012844947166740894,0.7899488210678101,-0.013871516101062298,-0.04326719418168068,1.319176197052002
1697842579959668500,1.25266845703125,-0.6129080653190613,-0.018507635220885277,0.012946778908371925,0.7898313999176025,-0.013378305360674858,-0.04315189644694328,1.3195786476135254
1697842579969672200,1.262672119140625,-0.6130411624908447,-0.018272537738084793,0.012996984645724297,0.7897326350212097,-0.012937755323946476,-0.042945120483636856,1.3199208974838257
1697842579979634700,1.272634765625,-0.6131609082221985,-0.0180391613394022,0.013145825825631618,0.7896426320075989,-0.012379673309624195,-0.042895980179309845,1.32023286819458
1697842579993459200,1.286459228515625,-0.6133512258529663,-0.01744159311056137,0.013277348130941391,0.7895060777664185,-0.011263481341302395,-0.0423734188079834,1.320728063583374
1697842580009415000,1.302414794921875,-0.6133512258529663,-0.01744159311056137,0.013277348130941391,0.7895060777664185,-0.011263481341302395,-0.0423734188079834,1.320728063583374
1697842580019868000,1.312867919921875,-0.6133512258529663,-0.01744159311056137,0.013277348130941391,0.7895060777664185,-0.011263481341302395,-0.0423734188079834,1.320728063583374
1697842580029358000,1.322358154296875,-0.6135326027870178,-0.017226962372660637,0.013296080753207207,0.7893694639205933,-0.01089160330593586,-0.0421421192586422,1.3211913108825684
1697842580040278000,1.333278076171875,-0.6136086583137512,-0.017100198194384575,0.0134396618232131,0.7893107533454895,-0.010510912165045738,-0.04221433401107788,1.3213913440704346
1697842580049837000,1.342837158203125,-0.613675594329834,-0.016856063157320023,0.01349483523517847,0.7892630696296692,-0.010053872130811214,-0.0420026071369648,1.3215663433074951
1697842580059775000,1.35277490234375,-0.6136965751647949,-0.016619427129626274,0.013542254455387592,0.7892508506774902,-0.009620671160519123,-0.041787199676036835,1.3216243982315063
1697842580069564000,1.36256396484375,-0.6137487292289734,-0.01634497009217739,0.013643316924571991,0.7892143726348877,-0.009060200303792953,-0.04161041975021362,1.3217642307281494
1697842580079251000,1.3722509765625,-0.6137902140617371,-0.016248660162091255,0.013754085637629032,0.7891820669174194,-0.008769780397415161,-0.041667550802230835,1.3218750953674316
1697842580089166000,1.382166015625,-0.6138377785682678,-0.01616308093070984,0.013795661740005016,0.7891461253166199,-0.008581007830798626,-0.041628625243902206,1.3219983577728271
1697842580099174000,1.392173828125,-0.6138977408409119,-0.016011793166399002,0.013919311575591564,0.7891004085540771,-0.00818694569170475,-0.04163870960474014,1.322157382965088
1697842580109547000,1.402547119140625,-0.6139459609985352,-0.01588802970945835,0.013880674727261066,0.7890661358833313,-0.008036425337195396,-0.041426170617341995,1.322279691696167
1697842580119363000,1.412363037109375,-0.613941490650177,-0.015841474756598473,0.014057155698537827,0.7890673279762268,-0.007746232207864523,-0.04164760187268257,1.32227623462677
1697842580129860000,1.422860107421875,-0.6139171123504639,-0.015819627791643143,0.01400322187691927,0.7890877723693848,-0.007779302541166544,-0.04153536260128021,1.32221257686615
1697842580139303000,1.432302978515625,-0.6138908863067627,-0.015853406861424446,0.013985703699290752,0.7891077995300293,-0.00785556249320507,-0.04154893383383751,1.322144865989685
1697842580149359000,1.442359130859375,-0.6138659715652466,-0.015855658799409866,0.01388613972812891,0.7891288995742798,-0.007982783019542694,-0.04139422997832298,1.3220776319503784
1697842580159921000,1.4529208984375,-0.6138290762901306,-0.015894316136837006,0.013736994937062263,0.78915935754776,-0.00822904147207737,-0.04120580106973648,1.3219774961471558
1697842580169480000,1.46247998046875,-0.6137951612472534,-0.015864240005612373,0.01359679363667965,0.789188802242279,-0.008355570025742054,-0.04094710201025009,1.3218863010406494
1697842580179808000,1.47280810546875,-0.6137976050376892,-0.015829864889383316,0.013571564108133316,0.7891880869865417,-0.0083321463316679,-0.04086507484316826,1.3218919038772583
1697842580190360000,1.483360107421875,-0.6138118505477905,-0.015771448612213135,0.013516503386199474,0.7891790270805359,-0.008306789211928844,-0.04070652648806572,1.3219265937805176
1697842580199206000,1.492205810546875,-0.6138657927513123,-0.015849512070417404,0.01348198764026165,0.7891361713409424,-0.008469715714454651,-0.0407484732568264,1.3220609426498413
1697842580209848000,1.50284814453125,-0.6139058470726013,-0.015949293971061707,0.013487638905644417,0.7891029119491577,-0.008618295192718506,-0.04088038206100464,1.3221615552902222
1697842580219361000,1.512361083984375,-0.6139933466911316,-0.016106953844428062,0.013435306027531624,0.789032518863678,-0.008927062153816223,-0.04099239036440849,1.3223793506622314
1697842580229483000,1.52248291015625,-0.61412113904953,-0.016206378117203712,0.013448070734739304,0.7889308333396912,-0.009061723947525024,-0.04113615304231644,1.3227026462554932
1697842580239797000,1.532796875,-0.6142653226852417,-0.01634853705763817,0.013635355047881603,0.7888123989105225,-0.009048360399901867,-0.04160815477371216,1.3230738639831543
1697842580249957000,1.54295703125,-0.6143993139266968,-0.016457293182611465,0.013744032010436058,0.7887039184570312,-0.009079312905669212,-0.041914913803339005,1.3234167098999023
1697842580259803000,1.552802978515625,-0.6145071983337402,-0.016493793576955795,0.01374854613095522,0.7886190414428711,-0.009125640615820885,-0.04196815937757492,1.3236900568008423
1697842580269967000,1.562967041015625,-0.6146144866943359,-0.016490163281559944,0.0138399638235569,0.7885338068008423,-0.00900171883404255,-0.04210918769240379,1.3239660263061523
1697842580279274000,1.57227392578125,-0.6147239804267883,-0.016423070803284645,0.01395863015204668,0.7884477376937866,-0.008743956685066223,-0.04221515357494354,1.3242496252059937
1697842580289897000,1.58289697265625,-0.6148248314857483,-0.016407009214162827,0.01392145361751318,0.7883701324462891,-0.00875896867364645,-0.042137857526540756,1.3245042562484741
1697842580299759000,1.592759033203125,-0.6149340271949768,-0.016457930207252502,0.013986190780997276,0.7882827520370483,-0.008753780275583267,-0.042303845286369324,1.3247833251953125
1697842580309799000,1.602798828125,-0.6150306463241577,-0.016516005620360374,0.013938386924564838,0.7882070541381836,-0.008899074047803879,-0.042300984263420105,1.3250259160995483
1697842580320285000,1.613284912109375,-0.6151198148727417,-0.016714585945010185,0.014030254445970058,0.7881317138671875,-0.009094425477087498,-0.042691294103860855,1.3252534866333008
1697842580330165000,1.6231650390625,-0.6152293086051941,-0.016926193609833717,0.014003471471369267,0.7880420684814453,-0.009455258958041668,-0.042910799384117126,1.325527548789978
1697842580340316000,1.63331591796875,-0.6153464913368225,-0.017231319099664688,0.014089039526879787,0.7879425287246704,-0.009824715554714203,-0.04342281445860863,1.325824499130249
1697842580349954000,1.6429541015625,-0.6154327988624573,-0.01741708442568779,0.014082790352404118,0.7878710627555847,-0.010120621882379055,-0.0436427928507328,1.3260409832000732
1697842580360354000,1.65335400390625,-0.6155145168304443,-0.0176235418766737,0.014035296626389027,0.7878035306930542,-0.010500194504857063,-0.043823231011629105,1.3262437582015991
1697842580370148000,1.663148193359375,-0.6155592799186707,-0.01772189326584339,0.014017369598150253,0.787766695022583,-0.010674885474145412,-0.043916698545217514,1.3263554573059082
1697842580380280000,1.673280029296875,-0.6155248880386353,-0.017886197194457054,0.013901866041123867,0.787791907787323,-0.01107823196798563,-0.04393649101257324,1.3262611627578735
1697842580390298000,1.683298095703125,-0.6155112981796265,-0.01798700913786888,0.013727429322898388,0.7878031730651855,-0.01145289745181799,-0.04378542676568031,1.3262183666229248
1697842580399767000,1.69276708984375,-0.6155290603637695,-0.018079450353980064,0.013724819757044315,0.7877872586250305,-0.011600906029343605,-0.043895427137613297,1.32626211643219
1697842580410292000,1.7032919921875,-0.6155738830566406,-0.018038451671600342,0.013727886602282524,0.787753164768219,-0.011529974639415741,-0.04385042190551758,1.3263765573501587
1697842580419776000,1.71277587890625,-0.615626871585846,-0.01791607029736042,0.013740791007876396,0.7877143621444702,-0.011318149045109749,-0.043720792979002,1.326513409614563
1697842580430303000,1.723302978515625,-0.6156723499298096,-0.01793508045375347,0.013854303397238255,0.7876763939857483,-0.011205697432160378,-0.04392380639910698,1.326633095741272
1697842580440295000,1.733294921875,-0.6157855987548828,-0.01800370402634144,0.014024091884493828,0.7875832319259644,-0.011098267510533333,-0.04427758976817131,1.3269267082214355
1697842580449946000,1.742946044921875,-0.6158946752548218,-0.018077611923217773,0.014226562343537807,0.7874925136566162,-0.010958999395370483,-0.04468930885195732,1.3272111415863037
1697842580459951000,1.752951171875,-0.6160097122192383,-0.018217595294117928,0.014334305189549923,0.7873974442481995,-0.011040250770747662,-0.04503323882818222,1.3275060653686523
1697842580470498000,1.763498046875,-0.6160761117935181,-0.01839546486735344,0.01448156125843525,0.7873386740684509,-0.011135180480778217,-0.0454854816198349,1.3276784420013428
1697842580479526000,1.77252587890625,-0.6161280870437622,-0.018588149920105934,0.014595483429729939,0.787291407585144,-0.011295345611870289,-0.045903280377388,1.327812671661377
1697842580490626000,1.7836259765625,-0.6161738038063049,-0.018700581043958664,0.014697634615004063,0.7872511148452759,-0.011343860067427158,-0.04620350897312164,1.327931523323059
1697842580499331000,1.7923310546875,-0.6162198185920715,-0.018804915249347687,0.014807433821260929,0.7872104048728943,-0.011370121501386166,-0.04650581255555153,1.3280516862869263
1697842580509601000,1.80260107421875,-0.6162577867507935,-0.01888798549771309,0.014855831861495972,0.7871777415275574,-0.011439071968197823,-0.046685054898262024,1.3281490802764893
1697842580519507000,1.8125068359375,-0.6163750290870667,-0.019022228196263313,0.014962767250835896,0.787080705165863,-0.011511682532727718,-0.04702078923583031,1.3284499645233154
1697842580529595000,1.822594970703125,-0.6164931058883667,-0.019123457372188568,0.015132245607674122,0.7869825959205627,-0.0114549295976758,-0.047414347529411316,1.3287560939788818
1697842580539192000,1.832192138671875,-0.6165795922279358,-0.019186705350875854,0.015332103706896305,0.7869094610214233,-0.011302630417048931,-0.04780842363834381,1.328984022140503
