0.0425,-0.03466788,0.01806636,1.0034154
0.043,-0.02490228,0.0097656,1.00780992
0.0435,-0.02783196,0.0097656,1.01025132
0.044,-0.02734368,0.02099604,1.00878648
0.0445,-0.03710928,0.01611324,1.00292712
0.045,-0.02783196,0.01123044,1.00878648
0.0455,-0.02832024,0.01171872,1.0034154
0.046,-0.03320304,0.01367184,1.00780992
0.0465,-0.03369132,0.01904292,1.0058568
0.047,-0.02148432,0.01806636,1.01464584
0.0475,-0.03271476,0.00634764,1.00439196
0.048,-0.03124992,0.03271476,1.00780992
0.0485,-0.02832024,0.01611324,1.00292712
0.049,-0.04443348,0.01123044,1.00878648
0.0495,-0.02783196,0.02392572,1.0034154
0.05,-0.04199208,0.02734368,1.00195056
0.0505,-0.02978508,0.01806636,1.00195056
0.051,-0.01904292,0.02148432,1.01757552
0.0515,-0.03955068,0.02099604,1.00634508
0.052,-0.02392572,0.02490228,1.00292712
0.0525,-0.03613272,0.03027336,1.0107396
0.053,-0.02636712,0.01513668,0.99706776
0.0535,-0.02294916,0.01513668,0.9985326
0.054,-0.03222648,0.02099604,0.99706776
0.0545,-0.02832024,0.0146484,1.00976304
0.055,-0.03027336,0.01513668,1.000974
0.0555,-0.03027336,0.01562496,1.0107396
0.056,-0.03271476,0.0219726,1.0034154
0.0565,-0.02832024,0.01367184,1.00439196
0.057,-0.03466788,0.01660152,0.99023184
0.0575,-0.04199208,0.02343744,1.00390368
0.058,-0.02148432,0.02343744,1.00243884
0.0585,-0.02734368,0.02099604,1.01269272
0.059,-0.02246088,0.0195312,1.01171616
0.0595,-0.02490228,0.0317382,1.01415756
0.06,-0.02734368,0.01904292,0.99267324
0.0605,-0.02148432,0.01855464,1.00292712
0.061,-0.02880852,0.02050776,0.99218496
0.0615,-0.04443348,0.02490228,1.00683336
0.062,-0.03369132,0.01025388,1.01269272
0.0625,-0.03564444,0.0195312,1.00292712
0.063,-0.03222648,0.0341796,1.00488024
0.0635,-0.02148432,0.01806636,1.00048572
0.064,-0.01904292,0.01757808,1.00732164
0.0645,-0.03124992,0.02246088,1.00146228
0.065,-0.01855464,0.02783196,1.00976304
0.0655,-0.03271476,0.01269528,0.99804432
0.066,-0.03320304,0.01855464,1.00439196
0.0665,-0.03759756,0.01562496,1.01464584
0.067,-0.02001948,0.02343744,0.99755604
0.0675,-0.03808584,0.02636712,1.00048572
0.068,-0.03320304,0.01318356,1.00048572
0.0685,-0.03808584,0.02880852,1.00927476
0.069,-0.03710928,0.01123044,1.00732164
0.0695,-0.03515616,0.01562496,1.0058568
0.07,-0.03124992,0.02294916,1.0058568
0.0705,-0.03076164,0.02343744,1.0058568
0.071,-0.02490228,0.0170898,1.00536852
0.0715,-0.036621,0.01855464,1.00243884
0.072,-0.02343744,0.0170898,1.00927476
0.0725,-0.03124992,0.03027336,0.99950916
0.073,-0.0292968,0.01513668,1.00292712
0.0735,-0.03613272,0.01318356,1.00292712
0.074,-0.03222648,0.012207,1.00976304
0.0745,-0.03759756,0.012207,1.00732164
0.075,-0.036621,0.024414,1.00780992
0.0755,-0.02783196,0.0146484,1.00243884
0.076,-0.0219726,0.024414,0.99804432
0.0765,-0.0219726,0.02832024,1.00780992
0.077,-0.0170898,0.0170898,1.000974
0.0775,-0.03466788,0.02099604,0.9936498
0.078,-0.04785144,0.02734368,1.00976304
0.0785,-0.02636712,0.02148432,1.00243884
0.079,-0.03124992,0.01904292,1.00732164
0.0795,-0.0390624,0.02148432,1.0107396
0.08,-0.0292968,0.01806636,1.00683336
0.0805,-0.03613272,0.0170898,1.0156224
0.081,-0.04345692,0.0219726,1.00390368
0.0815,-0.02783196,0.02246088,1.00927476
0.082,-0.02587884,0.01513668,0.99999744
0.0825,-0.02783196,0.03124992,1.00976304
0.083,-0.03808584,0.02099604,1.00634508
0.0835,-0.02880852,0.02148432,1.01220444
0.084,-0.03124992,0.0195312,0.99316152
0.0845,-0.03027336,0.0146484,1.00488024
0.085,-0.03124992,0.02490228,1.00683336
0.0855,-0.02734368,0.02490228,1.0107396
0.086,-0.03124992,0.02343744,1.01220444
0.0865,-0.03369132,0.00683592,1.0082982
0.087,-0.02343744,0.0097656,1.00634508
0.0875,-0.02832024,0.02880852,0.9985326
0.088,-0.02099604,0.02343744,1.00780992
0.0885,-0.02832024,0.01171872,1.00439196
0.089,-0.03515616,0.01904292,1.0082982
0.0895,-0.01660152,0.02246088,1.00195056
0.09,-0.02490228,0.01855464,1.00243884
0.0905,-0.03369132,0.02294916,1.00927476
0.091,-0.02539056,0.02148432,1.00976304
0.0915,-0.036621,0.0195312,1.00488024
0.092,-0.0317382,0.01855464,1.00488024
0.0925,-0.0195312,0.02392572,0.99999744
0.093,-0.02490228,0.01660152,1.00976304
0.0935,-0.0415038,0.02539056,1.00976304
0.094,-0.03369132,0.01904292,1.00390368
0.0945,-0.02294916,0.0097656,1.01171616
0.095,-0.0268554,0.0268554,1.01269272
0.0955,-0.03222648,0.0292968,1.013181
0.096,-0.03759756,0.01904292,0.99755604
0.0965,-0.02539056,0.02001948,1.00732164
0.097,-0.02392572,0.01318356,0.99560292
0.0975,-0.03320304,0.02099604,1.01415756
0.098,-0.03222648,0.02392572,1.00439196
0.0985,-0.01904292,0.03271476,1.00488024
0.099,-0.0219726,0.0268554,1.00634508
0.0995,-0.02392572,0.01269528,0.99902088
0.1,-0.02636712,0.01611324,1.0058568
0.1005,-0.04296864,0.0219726,1.00732164
0.101,-0.03710928,0.01318356,1.0107396
0.1015,-0.01806636,0.02783196,1.000974
0.102,-0.03076164,0.0292968,0.99902088
0.1025,-0.02978508,0.01025388,1.00243884
0.103,-0.02783196,0.02734368,1.00146228
0.1035,-0.02880852,0.01513668,1.00048572
0.104,-0.02343744,0.0146484,1.01025132
0.1045,-0.03320304,0.01855464,0.99902088
0.105,-0.0292968,0.02343744,0.99902088
0.1055,-0.02832024,0.02343744,1.00439196
0.106,-0.036621,0.02343744,1.00146228
0.1065,-0.03320304,0.02343744,1.01415756
0.107,-0.02734368,0.0170898,1.00927476
0.1075,-0.0317382,0.03857412,1.01171616
0.108,-0.03320304,0.0073242,1.01366928
0.1085,-0.02783196,0.0146484,1.00927476
0.109,-0.02880852,0.0219726,0.99511464
0.1095,-0.03222648,0.02832024,0.99755604
0.11,-0.0537108,0.02490228,1.01171616
0.1105,-0.03369132,0.02099604,1.00488024
0.111,-0.03222648,0.02148432,1.00732164
0.1115,-0.0268554,0.02148432,1.01122788
0.112,-0.0219726,0.02880852,1.00683336
0.1125,-0.02294916,0.0048828,1.0107396
0.113,-0.02783196,0.01269528,1.0107396
0.1135,-0.01904292,0.02001948,1.00439196
0.114,-0.02246088,0.01513668,1.000974
0.1145,-0.0268554,0.02099604,1.00976304
0.115,-0.02978508,0.01757808,0.99999744
0.1155,-0.03466788,0.02246088,1.00780992
0.116,-0.0341796,0.01367184,1.000974
0.1165,-0.03076164,0.0219726,1.00780992
0.117,-0.02832024,0.01904292,1.01025132
0.1175,-0.0317382,0.01025388,1.01269272
0.118,-0.02539056,0.02880852,0.99657948
0.1185,-0.01904292,0.01416012,1.0156224
0.119,-0.0341796,0.01806636,0.99316152
0.1195,-0.02246088,0.01855464,1.01513412
0.12,-0.03515616,0.01855464,1.00732164
0.1205,-0.03564444,0.02343744,1.00146228
0.121,-0.024414,0.02050776,1.00976304
0.1215,-0.0317382,0.01171872,1.01220444
0.122,-0.04003896,0.00878904,1.00878648
0.1225,-0.03222648,0.0219726,1.00536852
0.123,-0.03808584,0.00830076,1.0107396
0.1235,-0.02832024,0.02880852,1.00048572
0.124,-0.02734368,0.02490228,1.00536852
0.1245,-0.03124992,0.02343744,1.00878648
0.125,-0.0146484,0.02001948,0.99462636
0.1255,-0.02539056,0.01757808,1.00927476
0.126,-0.02783196,0.01806636,1.0058568
0.1265,-0.0415038,0.02783196,1.01025132
0.127,-0.03124992,0.01171872,1.00976304
0.1275,-0.03027336,0.02099604,0.99950916
0.128,-0.0317382,0.01611324,0.9985326
0.1285,-0.03222648,0.02001948,1.00048572
0.129,-0.02099604,0.024414,0.99999744
0.1295,-0.02050776,0.0219726,1.00243884
0.13,-0.0268554,0.02343744,1.00292712
0.1305,-0.02636712,0.01806636,1.01269272
0.131,-0.03710928,0.0219726,0.98925528
0.1315,-0.03124992,0.01562496,0.9960912
0.132,-0.02978508,0.02294916,1.01415756
0.1325,-0.02832024,0.01611324,1.00146228
0.133,-0.02490228,0.02978508,0.99657948
0.1335,-0.03320304,0.02148432,1.00634508
0.134,-0.02783196,0.01855464,1.00927476
0.1345,-0.03710928,0.01855464,0.9985326
0.135,-0.0390624,0.01855464,1.00488024
0.1355,-0.01855464,0.01806636,1.00292712
0.136,-0.0317382,0.02343744,1.0034154
0.1365,-0.04003896,0.01025388,1.00488024
0.137,-0.03027336,0.00683592,1.00683336
0.1375,-0.03271476,0.02294916,0.99657948
0.138,-0.02978508,0.01025388,1.00780992
0.1385,-0.03710928,0.01855464,1.0082982
0.139,-0.03613272,0.02880852,0.9985326
0.1395,-0.0268554,0.01025388,1.00488024
0.14,-0.03955068,0.02099604,1.00927476
0.1405,-0.0219726,0.02587884,1.02148176
0.141,-0.01757808,0.0097656,1.00390368
0.1415,-0.03271476,0.02148432,1.00390368
0.142,-0.03320304,0.01367184,1.00146228
0.1425,-0.0292968,0.00781248,1.00243884
0.143,-0.03564444,0.02099604,0.99999744
0.1435,-0.02880852,0.024414,1.01220444
0.144,-0.03320304,0.0268554,0.9936498
0.1445,-0.03222648,0.02783196,1.00243884
0.145,-0.02783196,0.02099604,1.00634508
0.1455,-0.02636712,0.012207,1.00927476
0.146,-0.0292968,0.0268554,0.99657948
0.1465,-0.01806636,0.01757808,1.000974
0.147,-0.02783196,0.01367184,1.00536852
0.1475,-0.04199208,0.02246088,1.00536852
0.148,-0.02343744,0.01660152,1.0107396
0.1485,-0.01660152,0.01318356,1.00927476
0.149,-0.02001948,0.02050776,0.9912084
0.1495,-0.02343744,0.01806636,1.00878648
0.15,-0.02783196,0.02832024,1.00780992
0.1505,-0.0390624,0.01904292,1.00243884
0.151,-0.03613272,0.02587884,1.00878648
0.1515,-0.03222648,0.01806636,1.01415756
0.152,-0.03027336,0.03759756,1.00780992
0.1525,-0.02490228,0.02050776,0.99462636
0.153,-0.03613272,0.00830076,1.00048572
0.1535,-0.0268554,0.01660152,1.00927476
0.154,-0.02294916,0.01757808,1.00536852
0.1545,-0.0268554,0.01611324,0.99950916
0.155,-0.02832024,0.024414,1.00048572
0.1555,-0.0292968,0.0097656,1.00488024
0.156,-0.02294916,0.0195312,1.0107396
0.1565,-0.03320304,0.02246088,1.00292712
0.157,-0.01904292,0.02099604,1.00732164
0.1575,-0.04052724,0.02001948,1.00732164
0.158,-0.0292968,0.0195312,1.00195056
0.1585,-0.02978508,0.02099604,1.00536852
0.159,-0.03515616,0.02832024,1.00780992
0.1595,-0.03564444,0.02246088,1.00683336
0.16,-0.03759756,0.02392572,1.01708724
0.1605,-0.02832024,0.01416012,0.99072012
0.161,-0.02734368,0.0195312,1.00488024
0.1615,-0.04052724,0.02734368,1.00439196
0.162,-0.02539056,0.024414,1.00243884
0.1625,-0.03515616,0.02050776,1.01025132
0.163,-0.03613272,0.01904292,1.01122788
0.1635,-0.0268554,0.02539056,1.00146228
0.164,-0.03222648,0.0317382,1.00927476
0.1645,-0.02734368,0.0170898,1.00292712
0.165,-0.02832024,0.0195312,1.00683336
0.1655,-0.02539056,0.02587884,0.9960912
0.166,-0.04492176,0.02246088,1.00780992
0.1665,-0.04003896,0.01171872,0.9985326
0.167,-0.0268554,0.0170898,0.99413808
0.1675,-0.03222648,0.01562496,1.01952864
0.168,-0.02490228,0.0219726,1.00439196
0.1685,-0.02587884,0.02294916,0.99950916
0.169,-0.02392572,0.01757808,0.99804432
0.1695,-0.02734368,0.02099604,1.00780992
0.17,-0.0390624,0.0146484,1.01025132
0.1705,-0.0292968,0.01416012,1.01220444
0.171,-0.03857412,0.02978508,0.99218496
0.1715,-0.02539056,0.0195312,1.01415756
0.172,-0.0439452,0.01367184,1.0034154
0.1725,-0.0292968,0.01562496,1.01269272
0.173,-0.03369132,0.02246088,0.99804432
0.1735,-0.02392572,0.01904292,1.00976304
0.174,-0.0415038,0.0146484,1.00048572
0.1745,-0.02734368,0.0219726,0.9936498
0.175,-0.0292968,0.01757808,0.9912084
0.1755,-0.0317382,0.0195312,0.99804432
0.176,-0.02587884,0.03124992,1.00488024
0.1765,-0.03222648,0.02099604,0.99999744
0.177,-0.03271476,0.02001948,1.01513412
0.1775,-0.02001948,0.01660152,1.01366928
0.178,-0.0292968,0.02246088,1.00048572
0.1785,-0.03076164,0.03124992,1.00536852
0.179,-0.03320304,0.01757808,1.00536852
0.1795,-0.02490228,0.01416012,1.00780992
0.18,-0.03857412,0.02539056,1.00634508
0.1805,-0.03515616,0.01513668,1.01855208
0.181,-0.02392572,0.01757808,1.01464584
0.1815,-0.03124992,0.0170898,1.00732164
0.182,-0.02783196,0.01806636,1.00976304
0.1825,-0.03076164,0.0317382,1.00976304
0.183,-0.03222648,0.01806636,1.00146228
0.1835,-0.03759756,0.00683592,1.01513412
0.184,-0.0317382,0.02246088,1.01415756
0.1845,-0.0195312,0.01855464,1.00292712
0.185,-0.03564444,0.0073242,1.00243884
0.1855,-0.03564444,0.01367184,1.01025132
0.186,-0.0390624,0.04296864,0.99462636
0.1865,-0.03027336,0.01904292,0.99755604
0.187,-0.02539056,0.012207,1.0107396
0.1875,-0.04003896,0.02246088,1.00390368
0.188,-0.02246088,0.01757808,1.00634508
0.1885,-0.0268554,0.00927732,1.00634508
0.189,-0.02490228,0.02148432,1.00439196
0.1895,-0.03466788,0.01806636,1.000974
0.19,-0.03222648,0.02294916,1.01171616
0.1905,-0.02880852,0.02490228,1.00146228
0.191,-0.01318356,0.0146484,0.99804432
0.1915,-0.03076164,0.02783196,1.00976304
0.192,-0.03955068,0.03027336,1.00536852
0.1925,-0.03613272,0.01171872,1.0058568
0.193,-0.02294916,0.02148432,1.00780992
0.1935,-0.02636712,0.02539056,1.01513412
0.194,-0.03515616,0.03076164,1.00390368
0.1945,-0.024414,0.02050776,1.00243884
0.195,-0.02636712,0.01318356,1.01366928
0.1955,-0.03271476,0.02392572,1.00488024
0.196,-0.03466788,0.01318356,0.99902088
0.1965,-0.02832024,0.01904292,1.00976304
0.197,-0.03271476,0.01171872,1.01952864
0.1975,-0.02636712,0.02783196,1.00732164
0.198,-0.01904292,0.01025388,1.01269272
0.1985,-0.03076164,0.0195312,1.00439196
0.199,-0.03271476,0.01806636,0.9960912
0.1995,-0.03027336,0.01904292,1.01025132
0.2,-0.02099604,0.01855464,1.00683336
0.2005,-0.04443348,0.02880852,0.99999744
0.201,-0.02734368,0.02539056,1.00878648
0.2015,-0.02246088,0.01367184,0.9863256
0.202,-0.01757808,0.02343744,1.01122788
0.2025,-0.03857412,0.03027336,1.000974
0.203,-0.03271476,0.01513668,1.00439196
0.2035,-0.0341796,0.01416012,1.01122788
0.204,-0.03222648,0.01904292,0.99804432
0.2045,-0.02832024,0.02539056,1.00488024
0.205,-0.02734368,0.024414,0.99999744
0.2055,-0.03564444,0.0073242,1.0034154
0.206,-0.03564444,0.01025388,1.0034154
0.2065,-0.03759756,0.02832024,1.01464584
0.207,-0.02050776,0.02148432,1.013181
0.2075,-0.03710928,0.02148432,1.00292712
0.208,-0.00927732,0.02539056,0.99804432
0.2085,-0.02783196,0.01660152,1.01464584
0.209,-0.0268554,0.02099604,1.00927476
0.2095,-0.03613272,0.03124992,1.0058568
0.21,-0.02490228,0.02392572,1.01659896
0.2105,-0.02880852,0.0195312,1.00927476
0.211,-0.03027336,0.0170898,1.0058568
0.2115,-0.01757808,0.00634764,1.02197004
0.212,-0.03710928,0.0268554,1.00634508
0.2125,-0.02832024,0.01757808,0.99755604
0.213,-0.03320304,0.02539056,1.00780992
0.2135,-0.0317382,0.02734368,1.00927476
0.214,-0.02734368,0.0268554,1.0107396
0.2145,-0.02246088,0.02392572,1.01122788
0.215,-0.03271476,0.02148432,1.00683336
0.2155,-0.03515616,0.02246088,1.0034154
0.216,-0.03076164,0.01757808,1.01464584
0.2165,-0.04052724,0.0195312,1.0156224
0.217,-0.03466788,0.0073242,0.99511464
0.2175,-0.02783196,0.01269528,1.0058568
0.218,-0.03564444,0.0219726,0.99902088
0.2185,-0.02343744,0.0195312,1.00048572
0.219,-0.0317382,0.01367184,1.00683336
0.2195,-0.0219726,0.04443348,1.00146228
0.22,-0.036621,0.01757808,1.01025132
0.2205,-0.02050776,0.01562496,1.00878648
0.221,-0.02392572,0.0170898,1.013181
0.2215,-0.03027336,0.00634764,1.013181
0.222,-0.02539056,0.02099604,1.0058568
0.2225,-0.03564444,0.012207,1.00976304
0.223,-0.03515616,0.02587884,1.01611068
0.2235,-0.0341796,0.02490228,1.01366928
0.224,-0.04296864,0.02246088,1.013181
0.2245,-0.03466788,0.01025388,1.0156224
0.225,-0.02978508,0.01660152,1.0107396
0.2255,-0.0439452,0.03076164,1.00976304
0.226,-0.03271476,0.02001948,1.01366928
0.2265,-0.01904292,0.01855464,1.0205052
0.227,-0.02636712,0.01123044,1.01220444
0.2275,-0.01416012,0.01513668,1.01757552
0.228,-0.03271476,0.01904292,1.00390368
0.2285,-0.02050776,0.02880852,0.99560292
0.229,-0.03320304,0.0195312,1.00634508
0.2295,-0.03124992,0.02343744,1.00683336
0.23,-0.0268554,0.00781248,1.0082982
0.2305,-0.03515616,0.01855464,0.99804432
0.231,-0.0341796,0.02001948,1.01220444
0.2315,-0.03222648,0.02294916,0.99706776
0.232,-0.02783196,0.02001948,1.00390368
0.2325,-0.04199208,0.02539056,0.99999744
0.233,-0.02490228,0.01904292,1.00243884
0.2335,-0.036621,0.02099604,1.00780992
0.234,-0.03271476,0.01806636,0.99755604
0.2345,-0.0292968,0.01855464,1.00439196
0.235,-0.036621,0.01855464,0.99706776
0.2355,-0.03857412,0.0195312,0.9960912
0.236,-0.0341796,0.02099604,1.00292712
0.2365,-0.03369132,0.0146484,0.99804432
0.237,-0.01806636,0.024414,0.99902088
0.2375,-0.02783196,0.01513668,0.99755604
0.238,-0.0317382,0.024414,0.99755604
0.2385,-0.03076164,0.02880852,1.00683336
0.239,-0.02734368,0.02294916,1.01464584
0.2395,-0.0268554,0.01904292,1.00732164
0.24,-0.04199208,0.03271476,1.00780992
0.2405,-0.02490228,0.0219726,1.00732164
0.241,-0.04589832,0.01171872,1.00243884
0.2415,-0.03955068,0.01855464,0.99755604
0.242,-0.02783196,0.03124992,1.00292712
0.2425,-0.03076164,0.02734368,1.00976304
0.243,-0.03076164,0.02050776,1.00634508
0.2435,-0.03124992,0.01025388,0.99657948
0.244,-0.02783196,0.00781248,1.00878648
0.2445,-0.03564444,0.02050776,1.01366928
0.245,-0.04003896,0.0219726,1.000974
0.2455,-0.02099604,0.02343744,1.01220444
0.246,-0.0219726,0.02148432,1.00488024
0.2465,-0.03857412,0.0170898,0.99755604
0.247,-0.03466788,0.01904292,1.00243884
0.2475,-0.03613272,0.03027336,1.00878648
0.248,-0.02832024,0.0195312,1.01708724
0.2485,-0.03955068,0.02294916,1.02148176
0.249,-0.00683592,0.0219726,1.00878648
0.2495,-0.02392572,0.02050776,1.00390368
0.25,-0.0390624,0.01660152,1.0058568
0.2505,-0.03857412,0.02050776,1.00292712
0.251,-0.0268554,0.01611324,1.0107396
0.2515,-0.03857412,0.02099604,1.01025132
0.252,-0.03710928,0.01269528,1.00488024
0.2525,-0.02783196,0.01904292,0.99706776
0.253,-0.03271476,0.02294916,1.00390368
0.2535,-0.03710928,0.01660152,1.01122788
0.254,-0.04199208,0.0195312,0.9985326
0.2545,-0.03027336,0.01416012,1.01415756
0.255,-0.0219726,0.01416012,0.99755604
0.2555,-0.01855464,0.01171872,0.99950916
0.256,-0.03271476,0.02246088,1.00146228
0.2565,-0.03369132,0.02099604,1.00732164
0.257,-0.03369132,0.0317382,0.9985326
0.2575,-0.03515616,0.0146484,1.00927476
0.258,-0.02587884,0.0195312,1.00878648
0.2585,-0.0292968,0.0195312,1.0082982
0.259,-0.03466788,0.01855464,1.000974
0.2595,-0.0268554,0.02539056,1.0082982
0.26,-0.04296864,0.0146484,1.000974
0.2605,-0.03564444,0.01855464,1.0107396
0.261,-0.04101552,0.01904292,1.00195056
0.2615,-0.03564444,0.01367184,1.00488024
0.262,-0.02099604,0.00830076,1.00146228
0.2625,-0.02539056,0.0195312,1.00292712
0.263,-0.03466788,0.024414,1.00780992
0.2635,-0.02636712,0.01904292,0.99999744
0.264,-0.02490228,0.02783196,1.00683336
0.2645,-0.02832024,0.0195312,1.0156224
0.265,-0.036621,0.0219726,1.01171616
0.2655,-0.0439452,0.02978508,1.00780992
0.266,-0.03124992,0.0268554,1.00536852
0.2665,-0.02490228,0.02490228,0.99560292
0.267,-0.03857412,0.00341796,1.00146228
0.2675,-0.03955068,0.01416012,1.00439196
0.268,-0.02880852,0.0219726,1.01269272
0.2685,-0.02783196,0.02001948,0.99950916
0.269,-0.03759756,0.01904292,1.00488024
0.2695,-0.02783196,0.02490228,1.01171616
0.27,-0.03222648,0.0146484,0.99755604
0.2705,-0.03222648,0.00634764,1.000974
0.271,-0.02832024,0.01513668,1.00927476
0.2715,-0.03076164,0.01611324,1.013181
0.272,-0.03320304,0.01806636,1.01171616
0.2725,-0.02636712,0.02294916,1.0107396
0.273,-0.02832024,0.00683592,1.00439196
0.2735,-0.03027336,0.0219726,1.00292712
0.274,-0.03222648,0.01611324,1.00927476
0.2745,-0.03857412,0.02099604,1.01269272
0.275,-0.0317382,0.02099604,0.99657948
0.2755,-0.02392572,0.02001948,0.99999744
0.276,-0.04345692,0.02636712,0.99804432
0.2765,-0.03271476,0.00683592,1.00878648
0.277,-0.02978508,0.01416012,1.0156224
0.2775,-0.03759756,0.0219726,1.0058568
0.278,-0.03759756,0.02294916,1.0180638
0.2785,-0.0317382,0.01660152,1.00634508
0.279,-0.0341796,0.03271476,1.00927476
0.2795,-0.03320304,0.0195312,1.00195056
0.28,-0.0292968,0.01855464,1.013181
0.2805,-0.03710928,0.01855464,1.00048572
0.281,-0.03320304,0.01416012,1.01220444
0.2815,-0.03124992,0.03124992,1.00390368
0.282,-0.024414,0.01611324,0.99657948
0.2825,-0.036621,0.01757808,0.99316152
0.283,-0.02490228,0.01513668,1.0034154
0.2835,-0.04785144,0.03076164,1.0082982
0.284,-0.03710928,0.0170898,0.99706776
0.2845,-0.0341796,0.02978508,1.00927476
0.285,-0.03222648,0.01562496,1.00439196
0.2855,-0.03369132,0.012207,1.00780992
0.286,-0.02636712,0.0170898,1.00488024
0.2865,-0.02734368,0.02783196,1.0034154
0.287,-0.02832024,0.01757808,1.0058568
0.2875,-0.03124992,0.01562496,0.99755604
0.288,-0.04199208,0.01269528,1.00146228
0.2885,-0.02343744,0.0341796,1.01464584
0.289,-0.0268554,0.01513668,1.01122788
0.2895,-0.02294916,0.02587884,1.0034154
0.29,-0.03124992,0.02001948,0.99902088
0.2905,-0.02539056,0.0170898,1.01464584
0.291,-0.0390624,0.02587884,0.99755604
0.2915,-0.0317382,0.01904292,1.00195056
0.292,-0.03271476,0.01904292,1.00292712
0.2925,-0.02001948,0.024414,1.00976304
0.293,-0.03515616,0.01562496,1.0107396
0.2935,-0.02539056,0.01757808,1.00292712
0.294,-0.03076164,0.01318356,1.01025132
0.2945,-0.03515616,0.01416012,1.0107396
0.295,-0.03271476,0.024414,1.00536852
0.2955,-0.03124992,0.01904292,1.01269272
0.296,-0.0317382,0.01416012,1.0107396
0.2965,-0.02099604,0.0292968,1.01025132
0.297,-0.01855464,0.01904292,1.00780992
0.2975,-0.02001948,0.02050776,1.00732164
0.298,-0.0317382,0.02539056,1.00439196
0.2985,-0.03027336,0.01660152,0.99755604
