time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1700515060359205000,-471.574794921875,54.397653579711914,-1,-1,-30.075610294830486,50.15275573730469,-1,35.20483712949854,3.8889379501342773,-51.122333016067,-1
1700515531960644000,0.02664404296875,57.121450424194336,-1,-1,-30.077609734181234,52.87655258178711,-1,1414,6.5458574295043945,-51.12501282481916,-1
1700515538936062700,7.002062744140625,65.50144410977691,8.230760599075728,147.6762765203057,-30.07567677163006,61.256546267369686,215.4539859072589,145.41794824668864,114.88281626646457,-51.122461777551806,1.5399097204208374
1700515539936064300,8.002064208984375,46.94423848048565,5.790590903863547,164.6189337165159,-30.075635614416317,42.699340638078425,125.66963518319514,107.61652110850886,19.99428479552236,-51.12241561092109,1.5399097204208374
1700515540936065800,9.002065673828126,46.94423848949373,6.4740774454654195,-1,-30.07563561441637,42.6993406470865,-1,107.61652110850886,19.99428479552235,-51.122415610921095,1.5399097204208374
1700515541936067600,10.002067626953124,46.8261061469093,4.993868632866864,-1,-30.075630457820626,42.58120830450207,-1,86.33016929451426,11.90151530273225,-51.12243303855757,1.0254194736480713
1700515542936069400,11.0020693359375,46.81009448785335,3.7547320983899826,-1,-30.075641356904953,42.56519664544612,-1,61.51179840300413,7.674189936481678,-51.12243579156984,0.662447452545166
1700515543936070700,12.002070556640625,46.77615758962929,2.9672221167027613,35.281515470954695,-30.075593218551106,42.531259747222066,90.32624401916298,40.123943071983696,7.570533240888284,-51.122336499588314,3.0074582099911207
1700515544886367500,12.952367431640624,46.791547022759914,2.5701236072110096,26.282921140344058,-30.075606711852085,42.54664918035269,104.96583643974128,25.49004908799107,7.442099658788144,-51.1223090889541,4.224411010741353
1700515545835484000,13.90148388671875,46.8007280761376,2.6429773122074702,21.213376032647403,-30.0756398500343,42.555830233730376,117.00421063125366,21.86117940980533,7.7899255749751015,-51.12225922689627,4.224411010741353
1700515546785460700,14.851460693359375,46.80351767502725,2.1097584681907566,11.950827385794067,-30.075667521622066,42.558619832620025,114.54872551159464,17.488882284474844,7.766801350760956,-51.12217280308385,5.237638473509148
1700515547735423500,15.801423583984375,46.8038062043488,1.9375851607896122,9.737187616394325,-30.075698272823754,42.558908361941576,113.30170288385534,15.404311321665809,7.773872659493626,-51.122082998908326,7.151381015773531
1700515548685388500,16.751388427734376,46.835128053091466,1.9418457884372444,8.986828364288526,-30.075735375552174,42.59023021068424,117.6368167573564,14.065223913727893,7.780322334566365,-51.121988723691565,9.04224300383701
1700515549635352000,17.70135205078125,46.8580666128546,2.4421607468336446,10.91213373629222,-30.075768046146486,42.61316877044737,118.41786735517535,13.6806274354404,7.785662342235505,-51.121909600025354,9.109996795645905
1700515550585314300,18.651314208984374,46.8584361076355,2.445057898413116,9.492901769637909,-30.075782835249637,42.61353826522827,118.4654769897461,13.133175616191926,7.798297177440375,-51.12180560606093,9.109996795645907
1700515551535281700,19.60128173828125,46.87496007792652,2.121536280749867,7.607904938598537,-30.075841077760266,42.63006223551929,118.4654769897461,12.29464516531234,7.781295673901524,-51.12170597421205,10.187881469714826
1700515552485243100,20.5512431640625,46.893705470487475,1.317488960212928,4.395138645190127,-30.075878098552977,42.64880762808025,114.90643310546875,11.360007422790552,7.583927544540777,-51.12157671762725,11.26600456236206
1700515553435213600,21.501213623046876,46.759291883558035,1.1628000685754725,3.3230237756992795,-30.07590375854756,42.51439404115081,114.90643310546875,8.977537252740985,8.269937969192432,-51.12145490198198,11.74171257017247
1700515554385185300,22.451185302734373,46.72503463272005,3.073070145209992,14.982031148823443,-30.075936310216893,42.48013679031283,115.86132049560547,8.73805151184101,8.089410851346567,-51.121380006536704,11.741712570172469
1700515555335159800,23.401159912109375,46.6750833299011,3.213634038685228,18.04471978543788,-30.075924563688442,42.43018548749387,114.90643310546875,14.447658524047114,15.396628742634086,-51.12139328147573,7.150949954982517
1700515556285156000,24.351156005859377,46.64244208391756,2.242075059323942,23.218165206841107,-30.07590991506952,42.39754424151033,114.90643310546875,8.438255714417048,10.128302205718358,-51.12142581652498,2.4722764492033233
1700515557235106600,25.3011064453125,46.6115912264213,2.003183474435682,180,-30.075916862254356,42.36669338401407,114.90643310546875,11.833910049357867,15.577891496698017,-51.121445004377165,1.12104177474974
1700515558185074000,26.251073974609376,46.62261748034507,2.1589260225436564,180,-30.07591399652427,42.377719637937844,114.90643310546875,8.64426264469133,12.128693594767883,-51.12145021577325,0.5640944838523865
1700515559135048000,27.2010478515625,46.630125323310494,2.195593503556521,180,-30.075919560053073,42.38522748090327,114.90643310546875,8.757982333533517,12.808265034868146,-51.12145045457257,0.5640944838523865
1700515560085024300,28.151024169921875,46.66155011206865,1.911169563216395,180,-30.07592381192727,42.41665226966143,114.90643310546875,8.619564515186957,17.10090761926917,-51.121449912661824,0.46821221709251404
